r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
62.35343957882087,2033561.247378858,2204589.996994677
64.3515549573167,1942441.6440617486,2121028.580387857
66.41369992411992,1854752.269762534,2038333.3240866985
68.5419263067791,1770387.960199555,1956734.485359896
70.73835168363708,1689246.3876474595,1876441.3036718138
73.0051614908146,1611227.963702072,1797640.5470214162
75.344611196712,1536235.746027429,1720495.823330897
77.7590285461933,1464175.3490262714,1645147.5613556304
80.25081587668436,1394954.858374147,1571713.5490284634
82.82245250849104,1328484.7493554,1500289.9117243316
85.47649721171487,1264677.8089371228,1430952.4163118333
88.21559075222093,1203449.0615142751,1363757.9964942741
91.04245851919137,1144715.698255887,1298746.4084198636
93.95991323687875,1088397.0099785412,1235941.9408089463
96.97085776325744,1034414.3234691654,1175355.1193210718
100.07828797835835,982690.9411746833,1116984.3594570938
103.28529576515915,933152.084171294,1060817.5352761832
106.59507208599828,885724.8383210886,1006833.4422629724
110.01091015757196,840338.1035185545,955003.1417202981
113.53620872767411,796922.545924192,905291.1811749232
117.1744754569394,755410.5530771578,857656.6906591482
120.92933040895424,715736.1917735701,812054.3586136877
124.80450965220805,677835.1685919637,768435.2938045866
128.8038689774699,641644.792942447,726747.7813069331
132.931387734287,607103.9425114769,686937.9415044847
137.1911727904251,574153.0309698498,648950.3013793706
141.58746261818845,542733.9778077046,612728.2872799855
146.12463151168603,512790.18015697715,578214.6479864051
150.80719393923988,484266.48645900894,545351.816341956
155.63980903526658,457109.17183289764,514082.21706339804
160.6272852361006,431265.9149987708,484348.5276371078
165.7745850643735,406685.77660948253,456093.898495231
171.0868300667069,383319.17884435656,429262.13797180436
176.56930590963546,361117.8861194816,403797.8668825109
182.2274676388276,340034.98677082534,379646.64696398407
188.06694510683832,320024.87556898,356755.086854907
194.09354857479428,301043.2369277401,335070.9288034549
200.31327449358471,283047.02867290756,314543.1188430503
206.7323114703103,265994.466242697,295121.86278847227
213.3570464259281,249845.0071968266,276758.67006351013
220.1940709502159,234559.33591781653,259406.38707550097
227.25018786038345,220099.3483950496,243019.22159682133
234.5324179698533,206428.13698981862,227552.75939447604
242.04800707394742,193509.97508770216,212963.97416206013
249.8044331594299,181310.30155319787,199211.2316496845
257.8094138450797,169795.7049104459,186254.2887533081
266.07091406069577,158933.9071830524,174054.2882120076
274.5971539721777,148693.74733535267,162573.74946707027
283.39661716056224,139045.16426687752,151776.55615779271
292.47805906316023,129959.17932117305,141627.9406631333
301.85051568518776,121407.87827943433,132094.46604390832
311.5233125905622,113364.39281851807,123144.00569519044
321.506074180808,105802.88142174373,114745.72098145432
331.808733271305,98698.50973939359,106870.03709645837
342.4415409744071,92027.43040390944,99488.6173647027
353.415076899267,85766.76231239273,92574.33618057877
364.7402596785113,79894.56939610426,86101.2507641928
376.4283578322456,74389.83890316008,80044.57189857641
388.491000980195,69232.45922652261,74380.63380102723
400.94019141313834,64403.1973146363,69086.86327112388
413.7883160351482,59883.67570665396,64141.74824914205
427.0481586885205,55656.34923812158,59524.80591081695
440.73291287365555,51704.481466238794,55216.55041738041
454.8561948765498,48012.120866393336,51198.46043332999
469.4320573169538,44564.07685359502,47452.94651829675
484.47500313068457,41345.89568372285,43963.318493524326
499.99999999999994,38343.83629018503,40713.75287777559
516.022495246393,35544.846111696075,37689.26048185745
532.5584312006275,32936.536966440624,34875.65424536418
549.6242610653042,30507.16102696127,32259.517393654587
567.2369652857465,28245.586948715714,29828.171987485282
585.4140684454851,26141.276203451114,27569.647932127282
604.1736567031639,24184.259666375667,25472.652507194944
623.5343957882087,22365.11450363238,23526.54047284666
643.515549573167,20674.94140383111,21721.284802482063
664.1369992411992,19105.34219442951,20047.448086596138
685.4192630677903,17648.397880612865,18496.15464707598
707.3835168363702,16296.647141052805,17059.063395971596
730.0516149081452,15043.065311568173,15728.341467661587
753.4461119671199,13881.043884305205,14496.638648391568
777.590285461933,12804.37054663997,13357.062622413996
802.5081587668436,11807.209780612115,12303.155049417617
828.2245250849104,10884.084040360429,11328.868483624095
854.7649721171487,10029.85552177209,10428.544140861432
882.1559075222094,9239.70853540411,9596.890516109652
910.4245851919128,8509.132490707074,8828.962850463115
939.5991323687865,7833.905496695488,8120.143443170059
969.7085776325744,7210.078581480826,7466.1228013980035
1000.7828797835834,6633.960530521415,6862.881617630384
1032.8529576515916,6102.1033410596765,6306.67356212685
1065.9507208599828,5611.288288013667,5794.0088756685045
1100.1091015757195,5158.512594572248,5321.638745856163
1135.3620872767399,4740.976698911366,4886.540448524765
1171.7447545693929,4356.072106801713,4485.903234370976
1209.2933040895412,4001.3698184134482,4117.114939653312
1248.0450965220805,3674.6093163358723,3777.7492988016497
1288.038689774699,3373.6881007151383,3465.553935954782
1329.31387734287,3096.6517564626124,3178.439011815888
1371.911727904251,2841.684536693817,2914.4665017641014
1415.8746261818847,2607.1004459141286,2671.8400808713664
1461.2463151168602,2391.3348059635273,2448.895591334293
1508.0719393923973,2192.9362873595423,2244.0920678267835
1556.3980903526642,2010.5593884253076,2056.003296397978
1606.272852361006,1842.9573444489015,1883.3098827684844
1657.745850643735,1688.9754490808416,1724.7918062032766
1710.8683006670692,1547.544770229708,1579.3214355508514
1765.6930590963545,1417.676242851673,1445.8569845232184
1822.2746763882758,1298.4551212392284,1323.4363838398772
1880.6694510683812,1189.0357736892095,1211.1715484610534
1940.935485747941,1088.6368027616234,1108.243018781677
2003.132744935845,996.5364747214135,1013.8949553395767
2067.323114703103,912.0684421771774,927.4304673008259
2133.570464259281,834.6177443877316,848.2072557153804
2201.940709502159,763.6170701923361,775.6335532800534
2272.5018786038345,698.543269027719,709.1643430979035
2345.324179698533,638.914096019295,648.2978396778075
2420.4800707394743,584.2851776701622,592.572216170698
2498.0443315942966,534.247185215186,541.5625625855351
2578.094138450794,488.42320325464146,494.878060464895
2660.7091406069576,446.4662818290269,452.15936022405776
2745.971539721777,408.0571606404349,413.07614806586975
2833.9661716056225,372.9021546637356,377.3248900743702
2924.7805906316025,340.73119092014844,344.62674176121743
3018.5051568518775,311.2959867046664,314.7256119889184
3115.233125905619,284.36836006540676,287.3863708225473
3215.060741808077,259.73866382587994,262.3931914661893
3318.087332713047,237.21433491921155,239.54801702112715
3424.4154097440705,216.61855126553434,218.66914335939467
3534.15076899267,197.78898886944202,199.58990993865385
3647.402596785113,180.5766722429696,182.15749089231142
3764.2835783224555,164.84491167072196,166.23177921261757
3884.91000980195,150.46832122733466,151.6843573044361
4009.4019141313834,137.33191183333952,138.39754762387378
4137.883160351478,125.33025399381765,126.26353752949964
4270.481586885201,114.3667052051121,115.18357286507585
4407.3291287365555,104.35269733862467,105.06721516221522
4548.5619487654985,95.20707961764543,95.8316576998601
4694.320573169538,86.85551309371017,87.40109598573447
4844.750031306846,79.22991280355824,79.70614853368913
5000.0,72.26793404690508,72.68332410096245
