r_projected_kpc,delta_sigma_cdm_tier1_msun_kpc2,delta_sigma_sidm_tier1_sigma_10p000,delta_sigma_sidm_tier1_sigma_20p000,delta_sigma_sidm_tier1_sigma_50p000,delta_sigma_sidm_tier1_sigma_100p000,delta_sigma_cdm_tier2_msun_kpc2,delta_sigma_sidm_tier2_sigma_10p000,delta_sigma_sidm_tier2_sigma_20p000,delta_sigma_sidm_tier2_sigma_50p000,delta_sigma_sidm_tier2_sigma_100p000,delta_sigma_cdm_tier3_msun_kpc2,delta_sigma_sidm_tier3_sigma_10p000,delta_sigma_sidm_tier3_sigma_20p000,delta_sigma_sidm_tier3_sigma_50p000,delta_sigma_sidm_tier3_sigma_100p000
15.698264426783583,30991504.21020637,31966352.122326802,32411719.069381803,32983129.2642308,33188802.8312501,31002570.52333903,31930637.674600963,32353696.834801484,32891789.073750604,33076195.907387,31002570.52333903,31930704.989811976,32353767.4746173,32891862.058360245,33076269.75944312
19.110392833500455,28091714.493216265,28913191.88417723,29304263.19454972,29848530.19404181,30127455.75052201,28104281.85671694,28879481.142750006,29247894.510154396,29756886.937132496,30010588.421021547,28104281.85671694,28879581.741129756,29248000.046775643,29756995.935323615,30010698.68437655
23.264171396400208,25101865.48420537,25781694.05328131,26115776.634883247,26606688.062182352,26904505.807844564,25116407.876426086,25751488.45805108,26063217.91689795,26518398.860081185,26789039.369564626,25116407.876426086,25751637.127606954,26063373.82458657,26518559.805727217,26789202.132477086
28.32080300371041,22117461.5737975,22670751.671866626,22949558.555219065,23375151.306518722,23659719.895409048,22134646.704903737,22645598.719876923,22902918.861911085,23293566.11563657,23550594.577751826,22134646.704903737,22645814.187163066,22903144.70462593,23293799.12569875,23550830.140724767
34.476529127492626,19220373.823359527,19663782.14264806,19891761.933620628,20249499.28968449,20503873.793805886,19241086.880852852,19645261.452385392,19853074.60726587,20177634.51698936,20405322.65708002,19241086.880852852,19645563.11603537,19853390.578803476,20177960.30114017,20405651.905261334
41.97024570677324,16475614.083186459,16825896.674525306,17008948.11159582,17302078.769979816,17519187.9747981,16500932.643279793,16815577.36791027,16980120.97929668,17242575.632385813,17434740.032732815,16500932.643279793,16815975.13836852,16980537.194431588,17243004.42325038,17435173.261599634
51.09277439654571,13934151.279337075,14207223.914442383,14351814.769018684,14586867.254642488,14765830.354928896,13965132.14366094,14206443.62228938,14334404.210504716,14541769.624250684,14698119.422272872,13965132.14366094,14206913.56629092,14334895.104037493,14542274.756585373,14698629.668774897
62.19814898808264,11629766.465847591,11840051.381102612,11952576.94640428,12137537.452250369,12280997.803791186,11666911.34103508,11849394.060860379,11947272.078295242,12107797.700840926,12231311.764287878,11666911.34103508,11849837.69921106,11947733.726081826,12108271.615020065,12231790.374428723
75.71735501224364,9582181.01755789,9742305.286141433,9828707.429618908,9971860.0328309,10084232.952309925,9624375.121133018,9760559.046193477,9834297.205431059,9956329.1392317,10051542.02844926,9624375.121133018,9760763.4488136,9834505.708337339,9956540.560308646,10051755.335024722
92.17505574239229,7797020.556781124,7917703.561680814,7983245.655861317,8092428.021377956,8178739.402625988,7840103.277585656,7940465.294842501,7995240.652470465,8086512.63956991,8158398.87274164,7840103.277585656,7940116.663019983,7994866.9439324755,8086122.051186709,8158003.633549038
112.20995371192339,6268166.724335758,6358258.88861682,6407439.189109432,6489648.078888183,6554844.043268797,6303847.868991,6376899.728367027,6417055.791797048,6484327.4584599575,6537648.013497573,6303847.868991,6375692.551497225,6415780.754959824,6483006.127848094,6536311.541277546
136.59957795112257,4978920.952020849,5045516.849613403,5082053.0906086285,5143261.751063802,5191827.1294347895,4995398.770300189,5047868.805852264,5076929.277247851,5125846.110269368,5164802.144112773,4995398.770300189,5045681.017056582,5074627.645102534,5123466.150206199,5162394.69891104
166.29045890464585,3893728.706210385,3942033.106058536,3968832.487752687,4013922.983800831,4049754.392677746,3880415.444700315,3917286.6521832007,3937979.722921678,3973057.8110660436,4001173.7408892973,3880415.444700315,3914310.2745375116,3934856.1087695537,3969832.2909451127,3997910.672996634
202.43486207997077,2951368.383185179,2984526.561629375,3003600.9998224066,3036249.542759987,3062566.978115624,2907720.231381238,2932243.4504334773,2946499.303610682,2971111.025237,2991187.6747258855,2907720.231381238,2928964.480562074,2943064.9611853044,2967568.820425267,2987604.1925097904
246.4355060132189,2138273.3710429743,2159450.46761618,2172240.3058203384,2194800.624065744,2213547.1489029517,2070954.1115144324,2086148.3464605554,2095403.8450517803,2111865.722481247,2125723.4592588777,2070954.1115144324,2083173.499007051,2092294.6285670546,2108663.2147011375,2122484.1502495212
300.0,1438603.3991503865,1450539.4444857566,1458274.2477923487,1472617.0985636536,1485211.1491123622,1363797.293055662,1372127.9822770553,1377555.8358723458,1387683.5109144251,1396672.1035676696,1363797.293055662,1369930.2208844242,1375264.5124893931,1385327.354308843,1394289.6807330295
