M200,m200_msun,z,c200,weight
547717178647582.9,547717178647582.9,0.5,2.1851302615136614,0.0025
230791792939939.7,230791792939939.7,0.5,5.024578973399152,0.0025
228966047989484.28,228966047989484.28,0.5,1.7535913413107878,0.0025
816480459297620.4,816480459297620.4,0.5,3.8893735787502424,0.0025
374712639881334.25,374712639881334.25,0.5,3.635127756252777,0.0025
350021914245848.2,350021914245848.2,0.5,5.281376635798051,0.0025
167353089207210.22,167353089207210.22,0.5,6.878275232900582,0.0025
324410879730055.1,324410879730055.1,0.5,5.18022634539201,0.0025
541755457645536.4,541755457645536.4,0.5,1.560900105861216,0.0025
259840241878914.94,259840241878914.94,0.5,3.5343076083727,0.0025
149687049844557.7,149687049844557.7,0.5,1.997549844217719,0.0025
117247442015334.86,117247442015334.86,0.5,2.013431073094112,0.0025
109779356852832.34,109779356852832.34,0.5,5.840985576412174,0.0025
485327041723310.2,485327041723310.2,0.5,1.5320425585046051,0.0025
132374338053829.62,132374338053829.62,0.5,2.3698050387381007,0.0025
359546637810380.25,359546637810380.25,0.5,1.7938235835375629,0.0025
152674749532790.75,152674749532790.75,0.5,4.873717349799691,0.0025
338513717543693.8,338513717543693.8,0.5,7.500301140020667,0.0025
161232004724223.2,161232004724223.2,0.5,5.922562126769935,0.0025
103261705260266.25,103261705260266.25,0.5,8.183613288623318,0.0025
104127598199907.33,104127598199907.33,0.5,5.790981317589687,0.0025
121027441274738.56,121027441274738.56,0.5,7.054505968269305,0.0025
105004479056697.48,105004479056697.48,0.5,2.0985192949069416,0.0025
404139209180594.44,404139209180594.44,0.5,3.1340833798537435,0.0025
142243719839787.28,142243719839787.28,0.5,4.106020182517144,0.0025
337495863989930.06,337495863989930.06,0.5,3.2485335923852863,0.0025
450585326834370.1,450585326834370.1,0.5,2.8831639348200415,0.0025
129957137238487.45,129957137238487.45,0.5,3.7863150686129674,0.0025
123292245816804.75,123292245816804.75,0.5,2.065005391782993,0.0025
433567690211078.3,433567690211078.3,0.5,2.435818388918263,0.0025
247751312796312.66,247751312796312.66,0.5,3.4326559798474348,0.0025
116676254012212.94,116676254012212.94,0.5,2.1807557544974316,0.0025
164365661534538.66,164365661534538.66,0.5,3.0059234001829993,0.0025
167449787291776.38,167449787291776.38,0.5,3.9118193806845967,0.0025
289640510097145.94,289640510097145.94,0.5,4.335708778441964,0.0025
568454400851476.0,568454400851476.0,0.5,1.6653099299622536,0.0025
200095798514037.3,200095798514037.3,0.5,4.535274729976742,0.0025
171669771349396.8,171669771349396.8,0.5,2.9209355090981637,0.0025
120128824158479.64,120128824158479.64,0.5,2.316894984322559,0.0025
117202011701202.0,117202011701202.0,0.5,5.524303593251252,0.0025
367898771189695.7,367898771189695.7,0.5,3.2123893430825716,0.0025
132793503435713.3,132793503435713.3,0.5,2.094994595449398,0.0025
136452344167899.11,136452344167899.11,0.5,4.766756251054285,0.0025
182691808894385.6,182691808894385.6,0.5,2.6709162310364167,0.0025
348252763383160.94,348252763383160.94,0.5,2.4377181320495125,0.0025
109842608393006.92,109842608393006.92,0.5,4.736274197792371,0.0025
118754894046151.97,118754894046151.97,0.5,2.699993054930955,0.0025
269479526229705.44,269479526229705.44,0.5,5.6395160542301,0.0025
472765871187862.9,472765871187862.9,0.5,2.3704932148487954,0.0025
278451635765944.62,278451635765944.62,0.5,4.157924032807617,0.0025
758382931755315.9,758382931755315.9,0.5,2.2798888042359042,0.0025
566566641839641.4,566566641839641.4,0.5,1.5,0.0025
152195671102657.44,152195671102657.44,0.5,2.1701662581987047,0.0025
124328576335271.06,124328576335271.06,0.5,2.6464747840134097,0.0025
265525709594414.28,265525709594414.28,0.5,5.908998755274082,0.0025
253482795388613.22,253482795388613.22,0.5,2.2115457747322376,0.0025
180121935295057.1,180121935295057.1,0.5,2.308439636050952,0.0025
113860862664373.77,113860862664373.77,0.5,3.0167472109817224,0.0025
125094852725230.28,125094852725230.28,0.5,1.5,0.0025
371257889041164.0,371257889041164.0,0.5,3.6934930919260918,0.0025
510846869196072.94,510846869196072.94,0.5,2.6602155454273424,0.0025
657938103779624.1,657938103779624.1,0.5,3.815839087656388,0.0025
120383305280188.3,120383305280188.3,0.5,7.801199020209256,0.0025
431315049866248.2,431315049866248.2,0.5,2.205222324435301,0.0025
187357848077845.38,187357848077845.38,0.5,2.6818978884655706,0.0025
186325653094374.16,186325653094374.16,0.5,2.664192363566708,0.0025
483375510917715.25,483375510917715.25,0.5,4.375508350761064,0.0025
820813305077673.0,820813305077673.0,0.5,3.416590058542103,0.0025
470973010324775.6,470973010324775.6,0.5,3.454784093104246,0.0025
297758922714678.2,297758922714678.2,0.5,2.8056886312406806,0.0025
192879078589319.56,192879078589319.56,0.5,4.183324480303001,0.0025
117567439767304.84,117567439767304.84,0.5,3.1761787334068723,0.0025
160502253745504.03,160502253745504.03,0.5,2.472929532839569,0.0025
779915675767731.8,779915675767731.8,0.5,2.52166792478102,0.0025
125860817678976.97,125860817678976.97,0.5,1.9897900347262203,0.0025
156459373940394.94,156459373940394.94,0.5,6.310549028329624,0.0025
172515651235851.1,172515651235851.1,0.5,2.9304049447828584,0.0025
192745521883949.8,192745521883949.8,0.5,2.3766328862962496,0.0025
115061193249154.33,115061193249154.33,0.5,5.085033446207326,0.0025
107594101362717.8,107594101362717.8,0.5,2.1404402406473304,0.0025
138986755250790.75,138986755250790.75,0.5,3.701217705331557,0.0025
113228409147445.8,113228409147445.8,0.5,4.652744639438596,0.0025
167750949273340.72,167750949273340.72,0.5,3.973425578036794,0.0025
459040428146416.44,459040428146416.44,0.5,1.820650326558159,0.0025
205024201860376.0,205024201860376.0,0.5,4.981573021688805,0.0025
132915356799512.0,132915356799512.0,0.5,4.907116761856813,0.0025
170316376801600.8,170316376801600.8,0.5,3.3537984479143796,0.0025
810884254883136.0,810884254883136.0,0.5,4.636047892737007,0.0025
245372164114534.28,245372164114534.28,0.5,1.5215730504610305,0.0025
169259940526754.25,169259940526754.25,0.5,1.6701118606592353,0.0025
114867396090904.4,114867396090904.4,0.5,2.26487490180686,0.0025
200327189746778.53,200327189746778.53,0.5,4.264078208183568,0.0025
237282948928717.66,237282948928717.66,0.5,2.9146896338562422,0.0025
166141867889915.3,166141867889915.3,0.5,7.03954376049384,0.0025
303147334392733.94,303147334392733.94,0.5,4.39491190692085,0.0025
409552623646372.9,409552623646372.9,0.5,2.9576511753269363,0.0025
142614154156587.06,142614154156587.06,0.5,5.573923121486603,0.0025
273314259028955.3,273314259028955.3,0.5,2.9098952384347228,0.0025
123652294300137.88,123652294300137.88,0.5,1.8734648089655028,0.0025
260610151298905.7,260610151298905.7,0.5,2.3241486904598934,0.0025
243656438453292.38,243656438453292.38,0.5,2.3955887767391144,0.0025
135635341149380.1,135635341149380.1,0.5,2.0575522932801036,0.0025
110195729104669.6,110195729104669.6,0.5,1.8212755775115408,0.0025
238096052763950.06,238096052763950.06,0.5,5.187731999878454,0.0025
866011025530407.9,866011025530407.9,0.5,2.835694815216728,0.0025
109345522637303.38,109345522637303.38,0.5,1.6144950162407417,0.0025
395290241867850.5,395290241867850.5,0.5,2.07651047214276,0.0025
149184532385079.44,149184532385079.44,0.5,3.0807402911479635,0.0025
145229093057270.4,145229093057270.4,0.5,6.943449689304902,0.0025
115510798377954.56,115510798377954.56,0.5,3.5433161793347043,0.0025
189090202322650.78,189090202322650.78,0.5,2.0291965125160933,0.0025
176859571161426.12,176859571161426.12,0.5,4.303806481950227,0.0025
299344654791866.44,299344654791866.44,0.5,1.5,0.0025
585691226294150.8,585691226294150.8,0.5,6.117131190929922,0.0025
276322570746090.9,276322570746090.9,0.5,2.998868665747593,0.0025
702297007321531.9,702297007321531.9,0.5,2.7862181125538092,0.0025
160675358522787.28,160675358522787.28,0.5,4.0492915820162585,0.0025
537374435121513.8,537374435121513.8,0.5,1.753180448682408,0.0025
272331045410132.84,272331045410132.84,0.5,2.0760839396289126,0.0025
647050058599367.6,647050058599367.6,0.5,2.928509889621028,0.0025
119440215754829.72,119440215754829.72,0.5,4.050497717282436,0.0025
182611031118795.2,182611031118795.2,0.5,2.4519699556160783,0.0025
177203286743558.56,177203286743558.56,0.5,4.0310244235658805,0.0025
204017137588012.94,204017137588012.94,0.5,1.9905011999118103,0.0025
993405480030736.2,993405480030736.2,0.5,2.2202105736936137,0.0025
127206016035834.0,127206016035834.0,0.5,2.266343679653046,0.0025
333942502352106.0,333942502352106.0,0.5,1.5215558958988706,0.0025
133009385519077.9,133009385519077.9,0.5,7.256756824228394,0.0025
140273964126490.48,140273964126490.48,0.5,5.908951469245343,0.0025
163669532756457.03,163669532756457.03,0.5,4.141504942259884,0.0025
269674363316154.16,269674363316154.16,0.5,2.9880337177574936,0.0025
153731154965651.34,153731154965651.34,0.5,2.2544930014998936,0.0025
178196553933393.8,178196553933393.8,0.5,2.397518901304406,0.0025
158159353528727.6,158159353528727.6,0.5,5.3640852336128475,0.0025
108400183663851.86,108400183663851.86,0.5,3.0158079733182825,0.0025
709161960061839.4,709161960061839.4,0.5,2.8279202534706314,0.0025
227241160816816.53,227241160816816.53,0.5,3.7678418554570503,0.0025
604361524032824.4,604361524032824.4,0.5,2.42352653271007,0.0025
197082535070986.2,197082535070986.2,0.5,2.157488736632664,0.0025
392648821244759.75,392648821244759.75,0.5,2.1129723754406933,0.0025
674676375429923.8,674676375429923.8,0.5,2.141090649435073,0.0025
564140091553391.6,564140091553391.6,0.5,4.9520422618485265,0.0025
117518694828336.9,117518694828336.9,0.5,5.520700615594168,0.0025
193317235044816.9,193317235044816.9,0.5,2.0473280248205645,0.0025
116529205129398.02,116529205129398.02,0.5,2.0353116294451117,0.0025
139488712223519.77,139488712223519.77,0.5,2.1933122226558988,0.0025
418629726472314.7,418629726472314.7,0.5,2.6510756595110045,0.0025
576976452343286.1,576976452343286.1,0.5,2.786051109889613,0.0025
216474187719883.44,216474187719883.44,0.5,4.69714937713289,0.0025
327545905527373.0,327545905527373.0,0.5,2.906338703271573,0.0025
377212269801542.1,377212269801542.1,0.5,1.9236449540773206,0.0025
943262674982220.8,943262674982220.8,0.5,1.5,0.0025
130616956452994.53,130616956452994.53,0.5,3.6368694812002285,0.0025
892147632134354.8,892147632134354.8,0.5,6.111120940496968,0.0025
392497888614308.0,392497888614308.0,0.5,4.165135767497202,0.0025
124887620454197.73,124887620454197.73,0.5,4.377052311331144,0.0025
142979505950411.8,142979505950411.8,0.5,1.807434117689968,0.0025
261186489196459.53,261186489196459.53,0.5,4.0447364932220955,0.0025
520333010524669.1,520333010524669.1,0.5,2.1702337712065685,0.0025
158273773971062.4,158273773971062.4,0.5,1.6553354128955338,0.0025
183120603786929.22,183120603786929.22,0.5,3.2965461507100016,0.0025
176865596873278.16,176865596873278.16,0.5,3.678574333171941,0.0025
403812602585884.4,403812602585884.4,0.5,1.9910839096232413,0.0025
195334183940382.28,195334183940382.28,0.5,2.1453324948697383,0.0025
167628678309498.34,167628678309498.34,0.5,5.126782789846605,0.0025
424658054515426.8,424658054515426.8,0.5,3.4422865285142845,0.0025
102932396937632.1,102932396937632.1,0.5,1.9290243933533253,0.0025
204284122125885.28,204284122125885.28,0.5,4.0309814698779425,0.0025
966673397524801.5,966673397524801.5,0.5,2.0045240004500817,0.0025
483666022433438.56,483666022433438.56,0.5,3.2111986900501823,0.0025
230580082772736.75,230580082772736.75,0.5,2.488306067608566,0.0025
364487066460719.06,364487066460719.06,0.5,10.044048246485275,0.0025
226514817856288.78,226514817856288.78,0.5,6.737111354759714,0.0025
183038795078711.5,183038795078711.5,0.5,2.7079180813191934,0.0025
322148545044392.4,322148545044392.4,0.5,6.134659157765853,0.0025
165186899632253.47,165186899632253.47,0.5,3.413748189562462,0.0025
166142788816565.2,166142788816565.2,0.5,2.9051152109452927,0.0025
147819471822169.56,147819471822169.56,0.5,3.602371061355119,0.0025
438287973777093.8,438287973777093.8,0.5,2.408728550946546,0.0025
272493344108807.0,272493344108807.0,0.5,8.579664027011184,0.0025
300473736340030.4,300473736340030.4,0.5,2.66752208079796,0.0025
213097553412544.2,213097553412544.2,0.5,3.8902308027520807,0.0025
146057761726033.97,146057761726033.97,0.5,5.302819839506213,0.0025
180495323592956.25,180495323592956.25,0.5,3.6697639041565457,0.0025
431183562909527.06,431183562909527.06,0.5,2.4820202845323793,0.0025
279018629874929.72,279018629874929.72,0.5,3.629277413489897,0.0025
123514549395929.58,123514549395929.58,0.5,4.756164141227324,0.0025
182628182513065.6,182628182513065.6,0.5,3.00453651941441,0.0025
106421993224873.5,106421993224873.5,0.5,6.6509329986537145,0.0025
265110376118991.78,265110376118991.78,0.5,4.376363685778907,0.0025
146743444475062.66,146743444475062.66,0.5,4.410908993563601,0.0025
453303669751699.44,453303669751699.44,0.5,2.8508326013655836,0.0025
325421019791224.75,325421019791224.75,0.5,5.38450785040999,0.0025
201491575920344.6,201491575920344.6,0.5,3.3764244991837242,0.0025
217187698632360.84,217187698632360.84,0.5,3.091411039564811,0.0025
160594389694797.97,160594389694797.97,0.5,2.8200113093026187,0.0025
488818389722338.75,488818389722338.75,0.5,2.3079210024463017,0.0025
897106047735878.6,897106047735878.6,0.5,4.505249052181834,0.0025
141855598361553.62,141855598361553.62,0.5,2.3764726309578714,0.0025
355788065272818.5,355788065272818.5,0.5,1.6222207069651569,0.0025
179463628737080.44,179463628737080.44,0.5,2.7931821304927946,0.0025
187860639719496.06,187860639719496.06,0.5,3.68554935471541,0.0025
332143955292446.0,332143955292446.0,0.5,3.7848651153367383,0.0025
127923838473105.36,127923838473105.36,0.5,4.319953067696549,0.0025
478489449791600.6,478489449791600.6,0.5,2.6965810231737617,0.0025
139119783227449.11,139119783227449.11,0.5,2.513733960224208,0.0025
167392395034622.06,167392395034622.06,0.5,1.8495614042462651,0.0025
187238221874431.84,187238221874431.84,0.5,4.361513673767927,0.0025
139895804836734.83,139895804836734.83,0.5,3.4272307755458233,0.0025
349594497109916.75,349594497109916.75,0.5,2.8396187743556625,0.0025
161496586144335.0,161496586144335.0,0.5,2.5991853085187153,0.0025
598060876499706.2,598060876499706.2,0.5,3.36093257090586,0.0025
155358644932983.56,155358644932983.56,0.5,7.381658223425218,0.0025
140546350548496.58,140546350548496.58,0.5,3.3552545540705268,0.0025
529878083695043.25,529878083695043.25,0.5,5.152400655856639,0.0025
262697432714204.44,262697432714204.44,0.5,3.6092924189159152,0.0025
421567572466581.06,421567572466581.06,0.5,2.1199800346895823,0.0025
277302511109684.62,277302511109684.62,0.5,4.811271713394604,0.0025
140054110399943.81,140054110399943.81,0.5,3.3580816008399497,0.0025
118239295153836.64,118239295153836.64,0.5,2.360834588540667,0.0025
191378314580968.78,191378314580968.78,0.5,5.69838261900132,0.0025
216467933883429.28,216467933883429.28,0.5,4.1948828659672674,0.0025
178107958052938.5,178107958052938.5,0.5,4.651116429389937,0.0025
561822038739825.94,561822038739825.94,0.5,3.6080941772295763,0.0025
146961831739170.9,146961831739170.9,0.5,1.5,0.0025
323493651250018.2,323493651250018.2,0.5,4.311044160840346,0.0025
857388278759717.2,857388278759717.2,0.5,5.351703615960468,0.0025
422611856556239.8,422611856556239.8,0.5,7.006918284106403,0.0025
319491715029030.94,319491715029030.94,0.5,1.8729803185310803,0.0025
501626670634435.44,501626670634435.44,0.5,4.27941849418314,0.0025
366632345965223.1,366632345965223.1,0.5,2.455704894015109,0.0025
119151176373417.97,119151176373417.97,0.5,5.614812976247576,0.0025
578856670760218.4,578856670760218.4,0.5,5.68877978678956,0.0025
973810049277104.4,973810049277104.4,0.5,6.913537713167971,0.0025
254977786368317.6,254977786368317.6,0.5,6.091651261523726,0.0025
151319207290421.8,151319207290421.8,0.5,4.081207973759309,0.0025
712378118510796.6,712378118510796.6,0.5,2.592317201594667,0.0025
107249502311029.83,107249502311029.83,0.5,2.418396329764429,0.0025
204896703408654.4,204896703408654.4,0.5,3.707900275861372,0.0025
385285008285200.2,385285008285200.2,0.5,3.2918608910329863,0.0025
191444705594327.8,191444705594327.8,0.5,3.128586617512574,0.0025
121081787338178.3,121081787338178.3,0.5,2.465413101164343,0.0025
138984493069668.6,138984493069668.6,0.5,6.230021820712231,0.0025
334788906271924.56,334788906271924.56,0.5,5.38796538250292,0.0025
243840787595247.9,243840787595247.9,0.5,2.6818601456031064,0.0025
228691123343015.34,228691123343015.34,0.5,3.2763406562504054,0.0025
710632063616282.8,710632063616282.8,0.5,2.7187700550213734,0.0025
544021009944142.94,544021009944142.94,0.5,3.682041067070597,0.0025
270338116138011.12,270338116138011.12,0.5,4.517113021126881,0.0025
178777848270820.47,178777848270820.47,0.5,3.00307903379799,0.0025
629771715338693.5,629771715338693.5,0.5,4.119891582885899,0.0025
431404376596583.56,431404376596583.56,0.5,3.4931851529695983,0.0025
273653015760048.6,273653015760048.6,0.5,2.5088096422568213,0.0025
843728278078767.9,843728278078767.9,0.5,2.553884253949907,0.0025
346015997075044.9,346015997075044.9,0.5,2.6962500521966493,0.0025
149303527488290.75,149303527488290.75,0.5,4.215765729740222,0.0025
783540842888200.2,783540842888200.2,0.5,2.371026936729777,0.0025
542333880648122.4,542333880648122.4,0.5,2.617201610237823,0.0025
727833606694926.6,727833606694926.6,0.5,1.5,0.0025
163817799788581.97,163817799788581.97,0.5,7.585522160281722,0.0025
119861994889050.08,119861994889050.08,0.5,2.827570745217062,0.0025
354595035267228.2,354595035267228.2,0.5,2.843844174189173,0.0025
460110418861433.2,460110418861433.2,0.5,1.6970458784488835,0.0025
208773662242188.9,208773662242188.9,0.5,4.926571258113703,0.0025
493058943622682.8,493058943622682.8,0.5,4.127317519440463,0.0025
118267017742514.52,118267017742514.52,0.5,2.43260546738845,0.0025
807974170823872.0,807974170823872.0,0.5,3.5758389319218264,0.0025
151612222230987.06,151612222230987.06,0.5,5.209206481073813,0.0025
157631126793865.28,157631126793865.28,0.5,1.9317604176904548,0.0025
460518235266400.56,460518235266400.56,0.5,2.5643544029691636,0.0025
875669254063580.6,875669254063580.6,0.5,5.3312721581019815,0.0025
358595605379489.9,358595605379489.9,0.5,1.5,0.0025
154881257678965.53,154881257678965.53,0.5,2.862845007662794,0.0025
452083159177505.94,452083159177505.94,0.5,1.5,0.0025
843891382643643.0,843891382643643.0,0.5,2.035692141448328,0.0025
269365348211562.5,269365348211562.5,0.5,4.465944907914084,0.0025
119260743352478.2,119260743352478.2,0.5,2.103871668912671,0.0025
197181482680110.2,197181482680110.2,0.5,2.638717874247336,0.0025
139096378132775.61,139096378132775.61,0.5,2.95548294570944,0.0025
454706928378708.3,454706928378708.3,0.5,3.1388798579380275,0.0025
367882873155820.6,367882873155820.6,0.5,2.2155671752534367,0.0025
224470194860777.47,224470194860777.47,0.5,3.180663122920127,0.0025
271729917240528.97,271729917240528.97,0.5,3.243130764487201,0.0025
369094462115535.06,369094462115535.06,0.5,3.8104854793321965,0.0025
134765035117739.62,134765035117739.62,0.5,3.5722010184684136,0.0025
121036509164820.92,121036509164820.92,0.5,4.044882402999859,0.0025
151460186796155.6,151460186796155.6,0.5,5.099624327402796,0.0025
222120061187302.88,222120061187302.88,0.5,2.357215428996326,0.0025
535332740157972.5,535332740157972.5,0.5,2.6854403505931645,0.0025
106424227642312.33,106424227642312.33,0.5,2.5736321779435816,0.0025
927292899634434.1,927292899634434.1,0.5,3.9930319400145495,0.0025
100243929256410.34,100243929256410.34,0.5,5.205456335734351,0.0025
417354121690487.94,417354121690487.94,0.5,5.061001965619921,0.0025
142711988563634.03,142711988563634.03,0.5,2.0447572881814087,0.0025
256857663788739.44,256857663788739.44,0.5,3.3375648634453783,0.0025
704104431503955.1,704104431503955.1,0.5,2.5234452184776512,0.0025
153056846231305.06,153056846231305.06,0.5,4.453706325553063,0.0025
119924498385583.17,119924498385583.17,0.5,2.4916757024111065,0.0025
202909489352224.25,202909489352224.25,0.5,1.7460900491220432,0.0025
654999692091489.4,654999692091489.4,0.5,2.4594085126808727,0.0025
138716348748838.77,138716348748838.77,0.5,4.154469288875626,0.0025
214089897432274.34,214089897432274.34,0.5,3.5622418443915276,0.0025
208293097954635.56,208293097954635.56,0.5,5.2018414080982796,0.0025
129424920093892.78,129424920093892.78,0.5,1.7267133159726245,0.0025
173579279014178.0,173579279014178.0,0.5,3.6193521201924517,0.0025
144832379237696.9,144832379237696.9,0.5,2.6200493768973216,0.0025
180988246502296.62,180988246502296.62,0.5,2.8149468881758946,0.0025
121767118832124.89,121767118832124.89,0.5,4.876394399055044,0.0025
144183598860973.94,144183598860973.94,0.5,2.7793807297579,0.0025
174963791739530.38,174963791739530.38,0.5,2.9884723542599962,0.0025
154113805656952.6,154113805656952.6,0.5,3.194640895115423,0.0025
111133710980769.52,111133710980769.52,0.5,2.2007846337267076,0.0025
385630936466628.9,385630936466628.9,0.5,1.9944680697970532,0.0025
681018807877809.9,681018807877809.9,0.5,3.3937757902333803,0.0025
520701858285262.75,520701858285262.75,0.5,2.9160536494612903,0.0025
445641972850789.7,445641972850789.7,0.5,1.9181023701816564,0.0025
583017134937219.8,583017134937219.8,0.5,2.003133123379283,0.0025
138116464574181.05,138116464574181.05,0.5,4.283414197084834,0.0025
253870447113621.88,253870447113621.88,0.5,3.2040458846319346,0.0025
240828423232947.3,240828423232947.3,0.5,6.493587524861509,0.0025
675825725793989.8,675825725793989.8,0.5,3.0572617501334305,0.0025
122280060164566.31,122280060164566.31,0.5,3.175766897736348,0.0025
318858570205912.4,318858570205912.4,0.5,7.053575367669946,0.0025
568797233241778.1,568797233241778.1,0.5,2.3655092637379997,0.0025
