r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
5.0,40223473.604076706,8506076.878239756
5.16022495246393,38918107.51633475,8492726.65189157
5.325584312006275,37653397.45088388,8478945.39236906
5.496242610653047,36428084.64206358,8464716.705882693
5.672369652857469,35240949.500946194,8450023.205568328
5.854140684454854,34090810.400471166,8434846.412352694
6.041736567031642,32976522.49827482,8419166.643991966
6.2353439578820895,31896976.59604091,8402962.890918873
6.435155495731672,30851098.03423267,8386212.677404665
6.641369992411992,29837845.621102832,8368891.9064093875
6.85419263067791,28856210.59491186,8350974.686359914
7.073835168363709,27905215.618317287,8332433.1379643055
7.300516149081458,26983913.803929195,8313237.179048547
7.534461119671204,26091387.770057652,8293354.285295188
7.775902854619335,25226748.725707885,8272749.224682804
8.02508158766844,24389135.583907824,8251383.763383345
8.282245250849106,23577714.102480736,8229216.340888131
8.547649721171487,22791676.051402956,8206201.712224105
8.821559075222094,22030238.405913077,8182290.555316496
9.104245851919137,21292642.564564213,8157429.041886703
9.395991323687872,20578153.591435976,8131558.370785816
9.697085776325748,19886059.481746633,8104614.263406005
10.00782879783584,19215670.450129103,8076526.421844351
10.32852957651592,18566318.24085705,8047217.9518883135
10.659507208599829,17937355.459328946,8016604.754731495
11.001091015757195,17328154.924139265,7984594.8937057555
11.35362087276741,16738109.039086565,7951087.9453320205
11.717447545693942,16166629.184487684,7915974.347752289
12.092933040895424,15613145.12718703,7879134.76421013
12.480450965220811,15077104.448668165,7840439.484781741
12.880386897746996,14557971.990693487,7799747.896076738
13.293138773428707,14055229.317915022,7756908.05612242
13.719117279042509,13568374.19691655,7711756.420023453
14.158746261818845,13096920.091163993,7664117.771027697
14.612463151168603,12640395.671356913,7613805.420927819
15.080719393923989,12198344.340689823,7560621.752656918
15.563980903526659,11770323.774546938,7504359.185583835
16.062728523610076,11355905.474169225,7444801.649147355
16.57745850643736,10954674.333846625,7381726.651522679
17.10868300667069,10566228.22120253,7314908.025123405
17.656930590963547,10190177.570151294,7244119.417852717
18.22274676388276,9826144.98612278,7169138.576086971
18.806694510683833,9473764.863160962,7089752.430699368
19.40935485747943,9132683.012516292,7005762.950081345
20.03132744935847,8802556.30236401,6916993.6644684225
20.67323114703105,8483052.308292495,6823296.6961432025
21.33570464259282,8173848.974217735,6724560.05476961
22.019407095021588,7874634.283391555,6620714.883153414
22.725018786038344,7585105.939182557,6511742.275234569
23.45324179698533,7304971.055319889,6397679.245512378
24.204800707394742,7033945.855300799,6278623.417632054
24.98044331594299,6771755.380673727,6154736.027665248
25.780941384507965,6518133.207919143,6026242.908676055
26.607091406069603,6272821.173660701,5893433.235605436
27.45971539721778,6035569.107949402,5756655.954841614
28.339661716056224,5806134.575373425,5616313.98651691
29.247805906316025,5584282.623756243,5472856.450930738
30.185051568518777,5369785.5402151,5326769.313861662
31.152331259056222,5162422.6143615665,5178564.951678442
32.1506074180808,4961979.908435202,5028771.194403043
33.180873327130506,4768250.03417055,4877920.408950882
34.24415409744074,4581031.936206684,4726539.139127807
35.341507689926715,4400130.681857428,4575138.733507387
36.474025967851134,4225357.257069026,4424207.2810425535
37.642835783224555,4056528.368400628,4274203.052465814
38.8491000980195,3893466.2508711596,4125549.5272171143
40.09401914131383,3735998.481524376,3978631.9817270488
41.37883160351482,3583957.798571747,3833795.5323073114
42.70481586885205,3437181.92598053,3691344.4675897905
44.0732912873656,3295513.4033818045,3551542.6709663784
45.48561948765501,3158799.4211803856,3414614.919966591
46.94320573169537,3026891.660755444,3280748.8527577147
48.44750031306846,2899646.1396472277,3150097.407295363
49.99999999999999,2776923.061631468,3022781.561644174
51.602249524639305,2658586.671588987,2898893.2308234465
53.25584312006275,2544505.115083491,2778498.2032397236
54.96242610653047,2434550.3025656478,2661639.026234731
56.723696528574706,2328597.778126197,2548337.774162536
58.54140684454851,2226526.592725064,2438598.6530057536
60.41736567031639,2128219.1818271587,2332410.412613348
62.35343957882087,2033561.247378858,2229748.551285809
64.3515549573167,1942441.6440617486,2130577.307944233
66.41369992411992,1854752.269762534,2034851.4449023183
68.5419263067791,1770387.960199555,1942517.8297558848
70.73835168363708,1689246.3876474595,1853516.8285463871
73.0051614908146,1611227.963702072,1767783.52453989
75.344611196712,1536235.746027429,1685248.7780374007
77.7590285461933,1464175.3490262714,1605840.1428878645
80.25081587668436,1394954.858374147,1529482.655049014
82.82245250849104,1328484.7493554,1456099.507821857
85.47649721171487,1264677.8089371228,1385612.627417768
88.21559075222093,1203449.0615142751,1317943.1614122565
91.04245851919137,1144715.698255887,1253011.89147704
93.95991323687875,1088397.0099785412,1190739.5806189394
96.97085776325744,1034414.3234691654,1131047.2640291913
100.07828797835835,982690.9411746833,1073856.4915850302
103.28529576515915,933152.084171294,1019089.5290615786
106.59507208599828,885724.8383210886,966669.5242133248
110.01091015757196,840338.1035185545,916520.6430728575
113.53620872767411,796922.545924192,868568.1810882278
117.1744754569394,755410.5530771578,822738.6530754048
120.92933040895424,715736.1917735701,778959.8653932645
124.80450965220805,677835.1685919637,737160.9732492391
128.8038689774699,641644.792942447,697272.5256076626
132.931387734287,607103.9425114769,659226.4997935734
137.1911727904251,574153.0309698498,622956.3275560428
141.58746261818845,542733.9778077046,588396.9140713234
146.12463151168603,512790.18015697715,555484.6511218094
150.80719393923988,484266.48645900894,524157.42547722894
155.63980903526658,457109.17183289764,494354.62332525034
160.6272852361006,431265.9149987708,466017.1314459461
165.7745850643735,406685.77660948253,439087.33569485246
171.0868300667069,383319.17884435656,413509.11724972184
176.56930590963546,361117.8861194816,389227.8469837559
182.2274676388276,340034.98677082534,366190.37825091963
188.06694510683832,320024.87556898,344345.0383047299
194.09354857479428,301043.2369277401,323641.6185190025
200.31327449358471,283047.02867290756,304031.3635358435
206.7323114703103,265994.466242697,285466.95943135116
213.3570464259281,249845.0071968266,267902.52096187416
220.1940709502159,234559.33591781653,251293.57793224414
227.25018786038345,220099.3483950496,235597.06071121627
234.5324179698533,206428.13698981862,220771.2849076928
242.04800707394742,193509.97508770216,206775.93521341335
249.8044331594299,181310.30155319787,193572.04841309422
257.8094138450797,169795.7049104459,181121.9955609486
266.07091406069577,158933.9071830524,169389.4633226264
274.5971539721777,148693.74733535267,158339.43448346807
283.39661716056224,139045.16426687752,147938.16762720805
292.47805906316023,129959.17932117305,138153.17599352
301.85051568518776,121407.87827943433,128953.20552784546
311.5233125905622,113364.39281851807,120308.21214246032
321.506074180808,105802.88142174373,112189.33821354587
331.808733271305,98698.50973939359,104568.88834491468
342.4415409744071,92027.43040390944,97420.30443484771
353.415076899267,85766.76231239273,90718.14008807231
364.7402596785113,79894.56939610426,84438.03442015327
376.4283578322456,74389.83890316008,78556.6853063557
388.491000980195,69232.45922652261,73051.82213132434
400.94019141313834,64403.1973146363,67902.1780996245
413.7883160351482,59883.67570665396,63087.46217027867
427.0481586885205,55656.34923812158,58588.33068087875
440.73291287365555,51704.481466238794,54386.35872864603
454.8561948765498,48012.120866393336,50464.01137694808
469.4320573169538,44564.07685359502,46804.614756281124
484.47500313068457,41345.89568372285,43392.32712859791
499.99999999999994,38343.83629018503,40212.109983150025
516.022495246393,35544.846111696075,37249.69923074191
532.5584312006275,32936.536966440624,34491.576561512295
549.6242610653042,30507.16102696127,31924.941029112015
567.2369652857465,28245.586948715714,29537.68092148252
585.4140684454851,26141.276203451114,27318.3459754149
604.1736567031639,24184.259666375667,25256.119988727347
623.5343957882087,22365.11450363238,23340.79388030668
643.515549573167,20674.94140383111,21562.739244456425
664.1369992411992,19105.34219442951,19912.882442039376
685.4192630677903,17648.397880612865,18382.67926684176
707.3835168363702,16296.647141052805,16964.090221467028
730.0516149081452,15043.065311568173,15649.556432933583
753.4461119671199,13881.043884305205,14431.97623403938
777.590285461933,12804.37054663997,13304.682432510117
802.5081587668436,11807.209780612115,12261.420285991937
828.2245250849104,10884.084040360429,11296.326197118939
854.7649721171487,10029.85552177209,10403.907139201887
882.1559075222094,9239.70853540411,9579.02081957047
910.4245851919128,8509.132490707074,8816.856584272984
939.5991323687865,7833.905496695488,8112.917064709624
969.7085776325744,7210.078581480826,7463.000563859117
1000.7828797835834,6633.960530521415,6863.184177058077
1032.8529576515916,6102.1033410596765,6309.807639816656
1065.9507208599828,5611.288288013667,5799.457892900149
1100.1091015757195,5158.512594572248,5328.954352875988
1135.3620872767399,4740.976698911366,4895.334874515215
1171.7447545693929,4356.072106801713,4495.84238984159
1209.2933040895412,4001.3698184134482,4127.912207234589
1248.0450965220805,3674.6093163358723,3789.1599528051333
1288.038689774699,3373.6881007151383,3477.370135267679
1329.31387734287,3096.6517564626124,3190.485314717684
1371.911727904251,2841.684536693817,2926.5958550797873
1415.8746261818847,2607.1004459141286,2683.930239507747
1461.2463151168602,2391.3348059635273,2460.8459276808508
1508.0719393923973,2192.9362873595423,2255.820733741503
1556.3980903526642,2010.5593884253076,2067.4447035435032
1606.272852361006,1842.9573444489015,1894.4124699185268
1657.745850643735,1688.9754490808416,1735.5160648082087
1710.8683006670692,1547.544770229708,1589.6381673403864
1765.6930590963545,1417.676242851673,1455.7457672395556
1822.2746763882758,1298.4551212392284,1332.8842233435976
1880.6694510683812,1189.0357736892095,1220.1716974418343
1940.935485747941,1088.6368027616234,1116.7939441442563
2003.132744935845,996.5364747214135,1021.9994380302354
2067.323114703103,912.0684421771774,935.0948198989315
2133.570464259281,834.6177443877316,855.440644546166
2201.940709502159,763.6170701923361,782.4474131167194
2272.5018786038345,698.543269027719,715.5718737209484
2345.324179698533,638.914096019295,654.3135746548091
2420.4800707394743,584.2851776701622,598.2116552178031
2498.0443315942966,534.247185215186,546.8418597796784
2578.094138450794,488.42320325464146,499.8137613999695
2660.7091406069576,446.4662818290269,456.768181951276
2745.971539721777,408.0571606404349,417.37479633443644
2833.9661716056225,372.9021546637356,381.3299089990927
2924.7805906316025,340.73119092014844,348.3543915941619
3018.5051568518775,311.2959867046664,318.19177116776876
3115.233125905619,284.36836006540676,290.6064589136711
3215.060741808077,259.73866382587994,265.38211001995796
3318.087332713047,237.21433491921155,242.3201057149073
3424.4154097440705,216.61855126553434,221.23814912361317
3534.15076899267,197.78898886944202,201.96896704697158
3647.402596785113,180.5766722429696,184.35911025146927
3764.2835783224555,164.84491167072196,168.26784531393173
3884.91000980195,150.46832122733466,153.56613149996775
4009.4019141313834,137.33191183333952,140.135676568502
4137.883160351478,125.33025399381765,127.86806578777895
4270.481586885201,114.3667052051121,116.66395882097781
4407.3291287365555,104.35269733862467,106.432349492535
4548.5619487654985,95.20707961764543,97.0898837799676
4694.320573169538,86.85551309371017,88.5602316910368
4844.750031306846,79.22991280355824,80.77350898308099
5000.0,72.26793404690508,73.66574496096484
