r_kpc,rho_cdm_tier1_msun_kpc3,rho_sidm_tier1_sigma_0p050,rho_sidm_tier1_sigma_0p100,rho_sidm_tier1_sigma_0p200,rho_sidm_tier1_sigma_0p300,rho_cdm_tier2_msun_kpc3,rho_sidm_tier2_sigma_0p050,rho_sidm_tier2_sigma_0p100,rho_sidm_tier2_sigma_0p200,rho_sidm_tier2_sigma_0p300,rho_cdm_tier3_msun_kpc3,rho_sidm_tier3_sigma_0p050,rho_sidm_tier3_sigma_0p100,rho_sidm_tier3_sigma_0p200,rho_sidm_tier3_sigma_0p300
2.929646252555782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0330988491646735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1402045966397445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.251092496201731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3658961044033493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4847536939886123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6078084204324776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.735208494361389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8671073600623824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.003663880295773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.145042527633995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.291413582557069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.44295333854327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.599844314402033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.762275474104813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.930442454378689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.104547800336829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.284801209429602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.471419784010184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.66462829281882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.864659441700725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0717541538836395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.286161860152649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5081407992717475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.737958329013971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.975891248174736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.222226129956228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.477259667124324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.74129902935385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.014662233192501,96230.60179809997,96230.66668383997,96230.73155770918,96230.8612698516,96230.99093455062,96235.75274016407,96235.81741923965,96235.88208648254,96236.01138548474,96236.14063719445,96235.75274016407,96235.8174191658,96235.88208633722,96236.01138520474,96236.14063678792
8.29767852508906,1343344.6862104111,1343345.5501597147,1343346.4139650874,1343348.1411442063,1343349.867748019,1343446.1038704754,1343446.964997065,1343447.825980186,1343449.54751619,1343451.2684787347,1343446.1038704754,1343446.964996009,1343447.8259781115,1343449.5475121862,1343451.2684729432
8.590688777947209,3338398.418039539,3338400.158236433,3338401.898134577,3338405.377034914,3338408.8547410183,3338666.084815842,3338667.819239029,3338669.5533644385,3338673.0207222253,3338676.486889675,3338666.084815842,3338667.8192363065,3338669.5533590913,3338673.0207119286,3338676.4868748006
8.894045901682603,4239513.15352747,4239515.18719846,4239517.220544507,4239521.286262095,4239525.350680725,4239868.762379506,4239870.789086313,4239872.815469272,4239876.867263962,4239880.917764054,4239868.762379506,4239870.7890824415,4239872.815461674,4239876.867249336,4239880.917742935
9.208115268277645,6308011.973760455,6308014.682660682,6308017.3911579475,6308022.806943966,6308028.221119097,6308541.000439378,6308543.699895878,6308546.398950799,6308551.795856249,6308557.191156326,6308541.000439378,6308543.699889736,6308546.398938743,6308551.795833055,6308557.191122849
9.533275151845931,8230317.071764337,8230320.580059101,8230324.087912136,8230331.102293439,8230338.114908884,8230987.507604954,8230991.003476633,8230994.498908122,8231001.48845096,8231008.476234101,8230987.507604954,8230991.0034678355,8230994.498890862,8231001.488417732,8231008.476186127
9.869917184236396,9596702.095693143,9596705.743913243,9596709.391695859,9596716.68594901,9596723.978453206,9597521.84924888,9597525.484107627,9597529.118530456,9597536.386068728,9597543.651864294,9597521.84924888,9597525.484096356,9597529.118508339,9597536.386026192,9597543.651802927
10.218446826725899,10661735.342993803,10661739.20869506,10661743.073982237,10661750.803314764,10661758.530991944,10662662.171630792,10662666.022751372,10662669.873459416,10662677.573638218,10662685.272167772,10662662.171630792,10662666.022737345,10662669.873431887,10662677.57358529,10662685.27209141
10.57928385836836,11558578.644042158,11558582.632479405,11558586.620534137,11558594.595496375,11558602.568929354,11559596.35769253,11559600.330608489,11559604.303143397,11559612.247070318,11559620.189473776,11559596.35769253,11559600.330591401,11559604.303109867,11559612.247005835,11559620.189380787
10.952862881588633,11991344.167327316,11991348.164285162,11991352.160901776,11991360.153111517,11991368.14395697,11992426.014627187,11992429.995474583,11992433.97598208,11992441.935977586,11992449.894614162,11992426.014627187,11992429.995454302,11992433.975942316,11992441.935901169,11992449.894503959
11.339633845630107,13111654.418620903,13111658.587054899,13111662.75517353,13111671.090464976,13111679.424495637,13112840.560525691,13112844.711725485,13112848.862611182,13112857.163440568,13112865.46301425,13112840.560525691,13112844.711700963,13112848.862563089,13112857.163348114,13112865.462880936
11.740062588486381,13003780.498750104,13003784.544430112,13003788.589837743,13003796.679836042,13003804.76874535,13004988.26740128,13004992.295656241,13004996.323639961,13005004.378793893,13005012.432863403,13004988.26740128,13004992.29562779,13004996.323584192,13005004.378686745,13005012.432708934
12.154631397969874,13865318.100016037,13865322.246226557,13865326.392191261,13865334.683383312,13865342.973592483,13866613.20223176,13866617.330112332,13866621.45774814,13866629.712285552,13866637.965844302,13866613.20223176,13866617.330078587,13866621.457681961,13866629.712158414,13866637.965661062
12.583839592593025,14298272.6051021,14298276.78841522,14298280.97151058,14298289.337048216,14298297.701715266,14299633.512228997,14299637.676500276,14299641.84055476,14299650.168013545,14299658.494605616,14299633.512228997,14299637.676460782,14299641.840477357,14299650.1678649,14299658.494391391
13.028204122961776,14725071.20273109,14725075.325171476,14725079.447419796,14725087.691340374,14725095.93449305,14726497.458945371,14726501.561952421,14726505.664768264,14726513.869826537,14726522.07412043,14726497.458945371,14726501.56190637,14726505.664678039,14726513.869653292,14726522.073870819
13.488260194405646,14736887.343485761,14736891.32029056,14736895.29692843,14736903.249703469,14736911.201811025,14738367.446160043,14738371.403421517,14738375.360516869,14738383.274209198,14738391.187237233,14738367.446160043,14738371.403368335,14738375.360412648,14738383.274009129,14738391.186949063
13.964561911594291,14868440.155620744,14868444.015645845,14868447.875525292,14868455.594847323,14868463.31358699,14869968.746072136,14869972.586370688,14869976.426524322,14869984.106396848,14869991.785689896,14869968.746072136,14869972.586309178,14869976.42640378,14869984.106165536,14869991.785356767
14.457682945917036,15203559.804583969,15203563.569194764,15203567.333677704,15203574.86226019,15203582.390331563,15205156.44046939,15205160.185119655,15205163.929642754,15205171.418307489,15205178.906463673,15205156.44046939,15205160.18504844,15205163.929503266,15205171.418039823,15205178.906078365
14.968217226429024,14875370.823505672,14875374.443994382,14875378.06437292,14875385.304799309,14875392.544785,14876974.068120275,14876977.66858515,14876981.268940378,14876988.469322007,14876995.66926523,14876974.068120275,14876977.668503314,14876981.268780075,14876988.469014537,14876995.66882269
15.496779655196365,15147360.969800346,15147364.473669937,15147367.977442859,15147374.984698713,15147381.991567984,15149026.418747917,15149029.902462468,15149033.386080831,15149040.35302921,15149047.319593126,15149026.418747917,15149029.902367964,15149033.385895824,15149040.352674453,15149047.319082657
16.044006847901738,14827701.209233392,14827704.574010307,14827707.938703533,14827714.667839015,14827721.396639938,14829377.401194971,14829380.74577657,14829384.09027498,14829390.779022234,14829397.46743684,14829377.401194971,14829380.745668095,14829384.090062575,14829390.778615084,14829397.46685109
16.610557900602483,15150473.246931339,15150476.518406672,15150479.789808488,15150486.332391508,15150492.87468044,15152200.857445508,15152204.108558748,15152207.359598871,15152213.861459833,15152220.363028476,15152200.857445508,15152204.108433718,15152207.35935411,15152213.860990748,15152220.362353772
17.197115183564737,15148565.994547607,15148569.176524112,15148572.358436286,15148578.72206761,15148585.085441735,15150313.898473538,15150317.05992165,15150320.221305823,15150326.54388239,15150332.866203342,15150313.898473538,15150317.059777861,15150320.221024431,15150326.543343233,15150332.865427967
17.804385163129638,14607691.627228627,14607694.675639313,14607697.723994123,14607703.820536243,14607709.91685503,14609424.021031212,14609427.048907127,14609430.076727564,14609436.132201962,14609442.18745449,14609424.021031212,14609427.048742361,14609430.076405121,14609436.131584356,14609442.186566576
18.43309925260161,14048875.551825112,14048878.471085357,14048881.390296998,14048887.22857444,14048893.066657474,14050587.591538291,14050590.49026457,14050593.388942549,14050599.186153663,14050604.983171692,14050587.591538291,14050590.490075849,14050593.388573263,14050599.185446488,14050604.982155265
19.084014693183377,13509608.12838413,13509610.923237162,13509613.718047693,13509619.307541363,13509624.896865198,13511300.020677228,13511302.795002978,13511305.569286557,13511311.117727248,13511316.665999252,13511300.020677228,13511302.794786818,13511305.568863712,13511311.11691773,13511316.664836051
19.757915466018908,12989225.403538477,12989228.078575121,12989230.753574522,12989236.10346159,12989241.45319975,12990897.353015397,12990900.007537713,12990902.66202305,12990907.970882831,12990913.279594794,12990897.353015397,12990900.00729027,12990902.66153905,12990907.969956558,12990913.278264135
20.45561323644272,12487082.886181781,12487085.445835765,12487088.00545694,12487093.124600997,12487098.243613914,12488735.103771841,12488737.642930534,12488740.182056691,12488745.26021142,12488750.338236041,12488735.103771841,12488737.64264732,12488740.181502827,12488745.259151703,12488750.336714055
21.177948331572747,12002573.458025262,12002575.906582251,12002578.355110254,12002583.252079315,12002588.148932468,12004206.151008751,12004208.5790957,12004211.007153884,12004215.86318403,12004220.719099183,12004206.151008751,12004208.578771573,12004211.006520087,12004215.861971755,12004220.717358561
21.92579075242435,11535117.207566684,11535119.549172023,11535121.890751619,11535126.57383363,11535131.256812753,11536730.572762147,11536732.89392911,11536735.21507059,11536739.857276993,11536744.4993814,11536730.572762147,11536732.893558275,11536735.214345576,11536739.85589066,11536744.49739132
22.700041221764366,11084146.214963507,11084148.453633264,11084150.69228006,11084155.169504896,11084159.646638015,11085740.44493756,11085742.663207397,11085744.881454492,11085749.317880513,11085753.754215648,11085740.44493756,11085742.66278329,11085744.88062546,11085749.316295734,11085753.751941307
23.50163226896731,10649093.940409005,10649096.080022277,10649098.21961502,10649102.498738956,10649106.777780797,10650669.230931154,10650671.350189667,10650673.469427848,10650677.707843209,10650681.94617727,10650669.230931154,10650671.349704774,10650673.468480177,10650677.706032164,10650681.943578841
24.331529353180446,10229428.974438192,10229431.018745279,10229433.063033905,10229437.151555859,10229441.240004038,10230985.523594717,10230987.547598932,10230989.571584878,10230993.619501993,10230997.667346042,10230985.523594717,10230987.547044622,10230989.570501696,10230993.617432589,10230997.664377699
25.19073202615028,9824642.108640809,9824644.061265353,9824646.01387323,9824649.9190391,9824653.82413839,9826180.105925772,9826182.038306208,9826183.970670162,9826187.835348645,9826191.699961234,9826180.105925772,9826182.037672697,9826183.969432428,9826187.832984675,9826191.696571242
26.080275136111265,9434246.883706992,9434248.748158406,9434250.612594735,9434254.34142218,9434258.070189308,9435766.511510924,9435768.355784105,9435770.200042354,9435773.888514113,9435777.57692621,9435766.511510924,9435768.355060346,9435770.198628524,9435773.88581458,9435777.573055973
27.00123007418656,9057755.347048512,9057757.126722824,9057758.906383408,9057762.465663463,9057766.024888678,9059256.78596801,9059258.545537204,9059260.305092817,9059263.8241634,9059267.343179746,9059256.78596801,9059258.544710707,9059260.303478552,9059263.82108206,9059267.338763261
27.95470606480209,8694694.031815492,8694695.729991753,8694697.428155495,8694700.824445466,8694704.220685361,8696177.468617145,8696179.146768555,8696180.824907595,8696184.181148587,8696187.537340103,8696177.468617145,8696179.145824926,8696180.82306486,8696184.177632174,8696187.532301312
28.941851501668122,8344620.0737731345,8344621.693620846,8344623.313457094,8344626.553095223,8344629.792687519,8346085.69111417,8346087.291024521,8346088.890923526,8346092.090687616,8346095.290406425,8346085.69111417,8346087.289947336,8346088.888820338,8346092.086675367,8346095.284658589
29.963855330937424,8007110.414716408,8007111.959301266,8007113.503875598,8007116.592992673,8007119.682067646,8008558.385233637,8008559.9099760065,8008561.434707981,8008564.484140744,8008567.53353193,8008558.385233637,8008559.908746843,8008561.432308416,8008564.479564481,8008567.526977778
31.02194848320603,7681748.480219602,7681749.952511094,7681751.424792872,7681754.369327332,7681757.313822997,7683178.97240983,7683180.424961265,7683181.87750312,7683184.782558129,7683187.687574866,7683178.97240983,7683180.423559312,7683181.874766729,7683184.777341011,7683187.680104765
32.11740535608111,7368116.757604584,7368118.160469379,7368119.563325225,7368122.369010025,7368125.17465897,7369529.943309895,7369531.32654458,7369532.7097704215,7369535.476195593,7369538.242585418,7369529.943309895,7369531.324946153,7369532.70665103,7369535.470250024,7369538.234074495
33.25154534910187,7065826.090449608,7065827.426658233,7065828.762858554,7065831.43523431,7065834.107576856,7067222.143458934,7067223.460154822,7067224.776842515,7067227.410193367,7067230.043511501,7067222.143458934,7067223.458332692,7067224.773287164,7067227.403418884,7067230.0338164745
34.425734452862066,6774504.373073088,6774505.64530191,6774506.917523035,6774509.461942134,6774512.006330434,6775883.458486949,6775884.711327917,6775885.964161297,6775888.469805282,6775890.975418905,6775883.458486949,6775884.709251492,6775885.960110438,6775888.462088915,6775890.964378793
35.641386894248065,6493795.475085351,6493796.685925398,6493797.896758274,6493800.3184025325,6493802.740018113,6495157.75109122,6495158.942675954,6495160.134253632,6495162.517387817,6495164.900493777,6495157.75109122,6495158.940310774,6495160.129640186,6495162.508602393,6495164.887927344
36.89996683977406,6223339.33013392,6223340.482090318,6223341.63404004,6223343.937919446,6223346.241772132,6224684.953427168,6224686.086268446,6224687.219103157,6224689.48475286,6224691.750376293,6224684.953427168,6224686.083575721,6224687.213851697,6224689.474755441,6224691.736079907
38.20299015906605,5962786.865384483,5962787.960874318,5962789.056357915,5962791.2473064,5962793.43822994,5964115.99879244,5964117.075314833,5964118.151831104,5964120.304845264,5964122.457834905,5964115.99879244,5964117.072249997,5964118.145854952,5964120.293471589,5964122.4415746685
39.55202625061856,5711814.094610851,5711815.135969074,5711816.177321473,5711818.260008772,5711820.34267277,5713126.896204969,5713127.918750922,5713128.941291149,5713130.986354441,5713133.03139483,5713126.896204969,5713127.915263438,5713128.934492007,5713130.973418339,5713133.012905674
40.94869993202291,5470110.832066651,5470111.82155019,5470112.811028278,5470114.789968089,5470116.768886092,5471407.450237163,5471408.421071141,5471409.391899771,5471411.3335409695,5471413.275160763,5471407.450237163,5471408.417104538,5471409.384167813,5471411.318834499,5471413.254146703
42.394693396943964,5237369.700644744,5237370.640437287,5237371.580224711,5237373.459784236,5237375.339323318,5238650.279686789,5238651.201000026,5238652.122308252,5238653.96490969,5238655.807491086,5238650.279686789,5238651.196490911,5238652.1135202935,5238653.94819964,5238655.783620292
43.89174824120222,5013281.695749264,5013282.587956315,5013283.480158575,5013285.264548717,5013287.048919694,5014546.383478754,5014547.257384147,5014548.1312848525,5014549.879072171,5014551.626840727,5014546.383478754,5014547.252260541,5014548.1213009665,5014549.860093792,5014551.599736568
45.441667560401555,4797560.263408779,4797561.1100628525,4797561.9567124285,4797563.649998084,4797565.34326576,4798809.209075313,4798810.037612615,4798810.8661455065,4798812.523198109,4798814.180233109,4798809.209075313,4798810.031792226,4798810.854805797,4798812.50164893,4798814.149465461
47.046318121629,4589932.199748647,4589933.002811403,4589933.805869937,4589935.4119743435,4589937.018061854,4591165.543655459,4591166.328793532,4591167.113927486,4591168.684183001,4591170.254422016,4591165.543655459,4591166.322184461,4591167.101053367,4591168.659725314,4591170.219510719
48.707632611842456,4390134.432792835,4390135.194160511,4390135.955524229,4390137.47823977,4390139.000939446,4391352.308419009,4391353.052061278,4391353.795699677,4391355.282964848,4391356.770214539,4391352.308419009,4391353.044560501,4391353.781091031,4391355.255220348,4391356.730621901
50.42761196565391,4197899.645854872,4197900.367357504,4197901.088856406,4197902.5318430355,4197903.97481477,4199102.185370159,4199102.889353673,4199103.593333554,4199105.001282403,4199106.4092167225,4199102.185370159,4199102.880845883,4199103.576766442,4199104.969827885,4199106.364341403
52.20832777531229,4012968.942024881,4012969.6254252885,4012970.308822194,4012971.675605505,4012973.042374806,4014156.2835062225,4014156.949600586,4014157.6156915394,4014158.9478632086,4014160.280021235,4014156.2835062225,4014156.939953757,4014157.5969095845,4014158.9122143607,4014160.2291752812
54.05192478578834,3835103.432223477,3835104.0792219397,3835104.726217108,3835106.0201975727,3835107.3141648774,3836275.7082250663,3836276.3381371987,3836276.968046128,3836278.227854381,3836279.4876498203,3836275.7082250663,3836276.3272026316,3836276.9467606395,3836278.1874659993,3836279.430058997
55.96062347796665,3664073.6152492724,3664074.227486285,3664074.839720207,3664076.064178763,3664077.2886249423,3665230.948682602,3665231.5440595555,3665232.1394335055,3665233.330172373,3665234.520899217,3665230.948682602,3665231.5316720484,3665232.1153237936,3665233.2844390296,3665234.4557039575
57.93672274305631,3499650.558487799,3499651.1375468695,3499651.7166030235,3499652.8747066227,3499654.0327985855,3500793.0679815263,3500793.630413199,3500794.1928420444,3500795.317691269,3500796.4425292024,3500793.0679815263,3500793.61638852,3500794.165550583,3500795.2659382327,3500796.3687719274
59.98260265144105,3341603.9517989834,3341604.499203471,3341605.0466052257,3341606.1414005356,3341607.236184909,3342731.7594990265,3342732.2905148882,3342732.821528096,3342733.8835465587,3342734.945554422,3342731.7594990265,3342732.274644674,3342732.790650552,3342733.825011022,3342734.8621527827
62.100727319304106,3189720.8950906214,3189721.412307712,3189721.9295222345,3189722.9639435727,3189723.9983546343,3190834.1236688043,3190834.624741887,3190835.1258124798,3190836.127946208,3190837.130069984,3190834.1236688043,3190834.606789342,3190835.0908895037,3190836.0617618742,3190837.0357952416
64.29364787647995,3043798.6767370207,3043799.1651797425,3043799.653620047,3043800.6304934155,3043801.6073571257,3044897.4393326547,3044897.9118816713,3044898.3844283535,3044899.329514715,3044900.2745917374,3044897.4393326547,3044897.8915843335,3044898.3449508515,3044899.2547217547,3044900.168082768
66.56400553910801,2903640.6198376976,2903641.080867991,2903641.5418960187,2903642.4639452663,2903643.385985448,2904725.022474538,2904725.467866911,2904725.913257099,2904726.8040309004,2904727.694795944,2904725.022474538,2904725.44493242,2904725.8686581072,2904726.7195607824,2904727.574537999
68.9145347907888,2769046.5161295747,2769046.95105778,2769047.385983852,2769048.2558296123,2769049.1256668554,2770116.6632839125,2770117.082835178,2770117.502384392,2770118.3414766584,2770119.1805607155,2770116.6632839125,2770117.056938199,2770117.452033136,2770118.246140983,2770119.0448695985
71.34806667607404,2639822.7143669915,2639823.1244517867,2639823.5345345885,2639824.3546941862,2639825.174845786,2640878.7155604474,2640879.110534142,2640879.505505916,2640880.29544369,2640881.0853737616,2640878.7155604474,2640879.081304092,2640879.448684025,2640880.1878895354,2640880.9323327504
73.86753221025756,2515790.713554076,2515791.100005913,2515791.486455868,2515792.259350153,2515793.032236931,2516832.6716452166,2516833.043256381,2516833.414865739,2516834.1580790495,2516834.9012851506,2516832.6716452166,2516833.0102790766,2516833.350770482,2516834.036795111,2516834.728753706
76.47596590957379,2396778.630675315,2396778.9946583654,2396779.3586396542,2396780.086596951,2396780.8145472025,2397806.638091965,2397806.9875091286,2397807.336924604,2397808.03575049,2397808.7345696227,2397806.638091965,2397806.9503278662,2397807.2646709783,2397807.899071082,2397808.540189199
79.17650944605587,2282613.883262298,2282614.225895985,2282614.5685280273,2282615.2537871515,2282615.9390396737,2283628.0274428735,2283628.3557895147,2283628.6841345793,2283629.340819959,2283629.997499019,2283628.0274428735,2283628.3138986193,2283628.6027429444,2283629.1869020653,2283629.778660958
81.97241543145503,2173123.3353305943,2173123.6576880524,2173123.980043962,2173124.6247511413,2173125.269452128,2174123.706396887,2174124.0147498148,2174124.3231012607,2174124.9397997255,2174125.5564922746,2174123.706396887,2174123.9675803343,2174124.231469564,2174124.7665706226,2174125.3102634577
84.86705133477912,2068146.8607968516,2068147.1639078439,2068147.4670173854,2068148.0732321187,2068148.6794410548,2069133.5474530885,2069133.8368454105,2069134.126236348,2069134.7050140752,2069135.2837862724,2069133.5474530885,2069133.7837553709,2069134.0231213677,2069134.5101365221,2069135.0068605018
87.86390353816842,1967531.9953149948,1967532.2801677065,1967532.5650190644,1967533.134717704,1967533.7044109139,1968505.0752152384,1968505.3466381899,1968505.6180598496,1968506.160899294,1968506.7037335688,1968505.0752152384,1968505.2869225484,1968505.5020964518,1968505.941807548,1968506.3924822358
90.96658153599391,1871129.7147747022,1871129.9823174335,1871130.2498588932,1871130.7849379997,1871131.3200120232,1872089.2571537711,1872089.511558372,1872089.7659617665,1872090.2747649367,1872090.783563276,1872089.2571537711,1872089.4444375199,1872089.6356407928,1872090.0286237302,1872090.4339780414
94.17882228223529,1778788.6514486084,1778788.902589691,1778789.1537295883,1778789.6560058154,1778790.1582772844,1779734.7225952423,1779734.960892187,1779735.1991880087,1779735.6757762695,1779736.1523600258,1779734.7225952423,1779734.8855048874,1779735.0528425912,1779735.3994551124,1779735.7600164325
97.50449469137504,1690362.5436521603,1690362.7792604996,1690363.0148677242,1690363.4860788418,1690363.957285513,1691295.2123406616,1691295.4354008199,1691295.6584599235,1691296.104574987,1691296.5506858416,1691295.2123406616,1691295.350771895,1691295.4942030984,1691295.7945313992,1691296.1105788725
100.94760429822968,1605716.1418954085,1605716.3628029341,1605716.583709425,1605717.0255192842,1605717.467324989,1606635.4676198242,1606635.676276758,1606635.884932712,1606636.3022416774,1606636.719546724,1606635.4676198242,1606635.5813264744,1606635.7006755793,1606635.9545554183,1606636.2261392088
104.51229808233013,1524719.0036936027,1524719.2106967403,1524719.4176989058,1524719.8317003245,1524720.2456978639,1525625.0332014698,1525625.2282528954,1525625.4233034076,1525625.813401697,1525626.2034963325,1525625.0332014698,1525625.121801319,1525625.216763665,1525625.423790974,1525625.6507421806
108.20286946266222,1447239.702586567,1447239.896447113,1447240.090306755,1447240.4780233197,1447240.8657362582,1448132.4752213135,1448132.6574299654,1448132.8396377661,1448133.2040508199,1448133.5684604745,1448132.4752213135,1448132.538181791,1448132.6083105684,1448132.7678184644,1448132.9497296307
112.02376346878327,1373147.0990626267,1373147.2805073948,1373147.4619513166,1373147.824836628,1373148.1877185549,1374026.6537401846,1374026.8238334102,1374026.9939258418,1374027.3341083387,1374027.6742876726,1374026.6537401846,1374026.690340378,1374026.7350110186,1374026.846004836,1374026.9821722216
115.97958209454252,1302319.4276840177,1302319.5974069445,1302319.767129084,1302320.106571001,1302320.4460097624,1303185.7972338302,1303185.9559057427,1303186.1145769176,1303186.4319170646,1303186.7492542707,1303185.7972338302,1303185.8065475118,1303185.8249423525,1303185.8860731937,1303185.975474949
120.07508984085398,1234640.6286260234,1234640.7872896744,1234640.9459525927,1234641.2632762205,1234641.5805969117,1235493.8312028542,1235493.9791158484,1235494.12702816,1235494.4228507348,1235494.7186705763,1235493.8312028542,1235493.812132455,1235493.803272419,1235493.8128945157,1235493.8542412017
124.31521945419738,1169996.7423217825,1169996.890558351,1169997.0387942372,1169997.335263956,1169997.6317309388,1170836.7836986112,1170836.9214843668,1170837.0592694874,1170837.334837827,1170837.6104036323,1170836.7836986112,1170836.7349470607,1170836.6976658534,1170836.6537909294,1170836.645486589
128.7050778677589,1108272.675486533,1108272.81389819,1108272.9523092096,1108273.2291293396,1108273.5059469228,1109099.5542544872,1109099.6825142843,1109099.81077349,1109100.0672901392,1109100.3238044353,1109099.5542544872,1109099.474310707,1109099.4072412483,1109099.3075139583,1109099.2476344309
