r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
10.385150207594119,244817.24397583696,252287.95859911139
10.771843830723592,222648.53443392817,229339.6922296639
11.17293608605192,202401.01590256937,208392.08959914336
11.588963110191647,183918.15943486465,189280.80930175466
12.020481002933986,167055.07091667873,171853.87067583445
12.468066570582737,151677.74763127315,155970.84873358926
12.932318096966295,137662.36958308693,141502.1083134857
13.413856143158625,124894.62527700527,128328.07692734528
13.913324376977963,113269.07149728721,116338.55562036739
14.431390433372117,102688.5264944204,105432.06702685363
14.968746806840436,93063.49586844775,95515.23968696769
15.526111777085369,84311.63033339007,86502.22758982262
16.10423036913077,76357.21445877355,78314.16382478215
16.70387534919058,69130.6854102819,70878.6471552057
17.32584825761883,62568.18065144804,64129.26027598995
17.970980480321867,56611.113521193554,58005.11847709156
18.640134360064778,51205.77556701726,52450.44740867705
19.33420434915774,46302.96448975342,47414.18862850622
20.054118205062714,41857.63654209938,42849.631607507225
20.80083823051904,37828.582218548974,38714.0708741201
21.575362559845313,34178.12407801106,34968.48699081171
22.378726493137076,30871.83555127509,31577.25007614216
23.212003880143616,27878.279602704562,28507.844611909957
24.076308555673922,25168.766138214363,25730.614306278552
24.97279582845007,22717.127078904177,23218.525819522696
25.90266402539867,20499.508050893655,20946.950198306702
26.867156093444294,18494.175676235256,18893.460906487944
27.867561260946047,16681.33948659863,17037.647384635682
28.90521676099817,15042.98752013341,15360.943116163313
29.981509618898258,13562.734701982814,13846.467224639377
31.097878506172037,12225.683149854434,12478.878673985337
32.2558156636335,11018.29358742511,11244.24219045555
33.45686889605049,9928.267089791196,10129.905072162599
34.702643641082155,8944.43642634033,9124.384098134604
35.99480511525402,8056.666307038289,8217.261794205526
37.3350805398385,7255.761877954971,7399.091357219455
38.72526144961712,6533.384850696008,6661.309581889748
40.16720608760977,5881.97668810223,5996.157176052093
41.66284188897237,5294.688304993641,5396.605889869419
43.214168057383084,4765.315777770495,4856.2919227067205
44.82325823736101,4288.241590265581,4369.455107836396
46.492263286089,3858.3809753187115,3930.883409827636
48.223414148446345,3471.132942085319,3535.8623024011763
50.01902483909382,3122.33560808418,3180.128625699227
51.881495535597416,2808.225482436057,2859.828551345636
53.81331578672529,2525.400372661106,2571.4793113852834
55.81706784020667,2270.785611814544,2311.9343732339835
57.89543009440014,2041.6033256824346,2078.35176719014
60.051180678486226,1835.3444812743287,1868.1652959114806
62.287201165969,1649.7434779862594,1679.0583766055145
64.60648042645096,1482.7550616175208,1508.9402865836785
67.01211862082953,1332.533358964505,1355.9246013533818
69.50733134525615,1197.4128470421551,1218.3096316365588
72.09545392939589,1075.8910861580102,1094.5606816764569
74.77994589473461,966.6130601447609,983.2939659938801
77.56439557889185,868.3569801052028,883.2620354478781
80.45252493212128,780.0214200969069,793.3405761094542
83.44819449240997,700.6136643414345,712.5164561350182
86.55540854582696,629.2391558408293,639.8769065912757
89.7783204790181,565.0919457775099,574.5997320952847
93.12123833100296,507.4460518152619,515.9444562500793
96.5886305516939,455.64764145986175,463.2443152329387
100.18513197483522,409.10796402622316,415.89902058232883
103.91555001334592,367.29696154124406,373.3682192807068
107.7848710853482,329.7374951314635,335.1655856907456
111.79826727946951,296.0001291437965,300.85348581658087
115.96110326833006,265.6984204649217,270.038159770991
120.27894347945491,238.4846652773357,242.36537327334779
124.75755953319702,214.04605985194317,217.51649351814098
129.40293795761357,192.10123596073277,195.20494887424147
134.22128819060654,172.3971351287037,175.17303563263485
139.21905088002603,154.7061892598128,157.18903844478385
144.4029064928295,138.82377819352428,141.04463421263668
149.77978424480517,124.56593750075773,126.55255203006948
155.356871362796,111.76729233319686,113.54446435788518
161.14162269180508,100.27919541885066,101.86908696222098
167.141770659823,89.96804936871553,91.39046727949525
173.36533561369916,80.71379534212569,81.98644280841715
179.82063653987123,72.40855182831228,73.5472528882202
186.5163021842837,64.95538885386752,65.9742888178595
193.4612825863591,58.2672243341321,59.17896871789758
200.66486104244046,52.26583056370775,53.08172484844677
208.1366665146937,46.88093999906112,47.61109228498821
215.8866865020602,42.049440535219354,42.70288893026933
223.92528039046175,37.7146514287101,38.29947781499216
232.2631933001038,33.825671879126304,34.34910352193269
240.91157044838607,30.33679506022611,30.805295365993643
249.88197204762105,27.20698109580743,27.62633068424216
259.18638875747024,24.399383112575176,24.77475224230483
268.837257712758,21.880921078086324,22.216934353026403
278.8474791480839,19.62189865231788,19.92269283593442
289.2304336414569,17.59565875162745,17.86493442712516
300.0,15.778273948595011,16.019341683570175
