r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
165.7745850643735,406685.77660948253,406685.77660948253
171.0868300667069,383319.17884435656,383319.17884435656
176.56930590963546,361117.8861194816,361117.8861194816
182.2274676388276,340034.98677082534,340034.98677082534
188.06694510683832,320024.87556898,320024.87556898
194.09354857479428,301043.2369277401,301043.2369277401
200.31327449358471,283047.02867290756,283047.02867290756
206.7323114703103,265994.466242697,265994.466242697
213.3570464259281,249845.0071968266,249845.0071968266
220.1940709502159,234559.33591781653,234559.33591781653
227.25018786038345,220099.3483950496,220099.3483950496
234.5324179698533,206428.13698981862,206428.13698981862
242.04800707394742,193509.97508770216,193509.97508770216
249.8044331594299,181310.30155319787,181310.30155319787
257.8094138450797,169795.7049104459,169795.7049104459
266.07091406069577,158933.9071830524,158933.9071830524
274.5971539721777,148693.74733535267,148693.74733535267
283.39661716056224,139045.16426687752,139045.16426687752
292.47805906316023,129959.17932117305,129959.17932117305
301.85051568518776,121407.87827943433,121407.87827943433
311.5233125905622,113364.39281851807,113364.39281851807
321.506074180808,105802.88142174373,105802.88142174373
331.808733271305,98698.50973939359,98698.50973939359
342.4415409744071,92027.43040390944,92027.43040390944
353.415076899267,85766.76231239273,85766.76231239273
364.7402596785113,79894.56939610426,79894.56939610426
376.4283578322456,74389.83890316008,74389.83890316008
388.491000980195,69232.45922652261,69232.45922652261
400.94019141313834,64403.1973146363,64403.1973146363
413.7883160351482,59883.67570665396,59883.67570665396
427.0481586885205,55656.34923812158,55656.34923812158
440.73291287365555,51704.481466238794,51704.481466238794
454.8561948765498,48012.120866393336,48012.120866393336
469.4320573169538,44564.07685359502,44564.07685359502
484.47500313068457,41345.89568372285,41345.89568372285
499.99999999999994,38343.83629018503,38343.83629018503
516.022495246393,35544.846111696075,35544.846111696075
532.5584312006275,32936.536966440624,32936.536966440624
549.6242610653042,30507.16102696127,30507.16102696127
567.2369652857465,28245.586948715714,28245.586948715714
585.4140684454851,26141.276203451114,26141.276203451114
604.1736567031639,24184.259666375667,24184.259666375667
623.5343957882087,22365.11450363238,22365.11450363238
643.515549573167,20674.94140383111,20674.94140383111
664.1369992411992,19105.34219442951,19105.34219442951
685.4192630677903,17648.397880612865,17648.397880612865
707.3835168363702,16296.647141052805,16296.647141052805
730.0516149081452,15043.065311568173,15043.065311568173
753.4461119671199,13881.043884305205,13881.043884305205
777.590285461933,12804.37054663997,12804.37054663997
802.5081587668436,11807.209780612115,11807.209780612115
828.2245250849104,10884.084040360429,10884.084040360429
854.7649721171487,10029.85552177209,10029.85552177209
882.1559075222094,9239.70853540411,9239.70853540411
910.4245851919128,8509.132490707074,8509.132490707074
939.5991323687865,7833.905496695488,7833.905496695488
969.7085776325744,7210.078581480826,7210.078581480826
1000.7828797835834,6633.960530521415,6633.960530521415
1032.8529576515916,6102.1033410596765,6102.1033410596765
1065.9507208599828,5611.288288013667,5611.288288013667
1100.1091015757195,5158.512594572248,5158.512594572248
1135.3620872767399,4740.976698911366,4740.976698911366
1171.7447545693929,4356.072106801713,4356.072106801713
1209.2933040895412,4001.3698184134482,4001.3698184134482
1248.0450965220805,3674.6093163358723,3674.6093163358723
1288.038689774699,3373.6881007151383,3373.6881007151383
1329.31387734287,3096.6517564626124,3096.6517564626124
1371.911727904251,2841.684536693817,2841.684536693817
1415.8746261818847,2607.1004459141286,2607.1004459141286
1461.2463151168602,2391.3348059635273,2391.3348059635273
1508.0719393923973,2192.9362873595423,2192.9362873595423
1556.3980903526642,2010.5593884253076,2010.5593884253076
1606.272852361006,1842.9573444489015,1842.9573444489015
1657.745850643735,1688.9754490808416,1688.9754490808416
1710.8683006670692,1547.544770229708,1547.544770229708
1765.6930590963545,1417.676242851673,1417.676242851673
1822.2746763882758,1298.4551212392284,1298.4551212392284
1880.6694510683812,1189.0357736892095,1189.0357736892095
1940.935485747941,1088.6368027616234,1088.6368027616234
2003.132744935845,996.5364747214135,996.5364747214135
2067.323114703103,912.0684421771774,912.0684421771774
2133.570464259281,834.6177443877316,834.6177443877316
2201.940709502159,763.6170701923361,763.6170701923361
2272.5018786038345,698.543269027719,698.543269027719
2345.324179698533,638.914096019295,638.914096019295
2420.4800707394743,584.2851776701622,584.2851776701622
2498.0443315942966,534.247185215186,534.247185215186
2578.094138450794,488.42320325464146,488.42320325464146
2660.7091406069576,446.4662818290269,446.4662818290269
2745.971539721777,408.0571606404349,408.0571606404349
2833.9661716056225,372.9021546637356,372.9021546637356
2924.7805906316025,340.73119092014844,340.73119092014844
3018.5051568518775,311.2959867046664,311.2959867046664
3115.233125905619,284.36836006540676,284.36836006540676
3215.060741808077,259.73866382587994,259.73866382587994
3318.087332713047,237.21433491921155,237.21433491921155
3424.4154097440705,216.61855126553434,216.61855126553434
3534.15076899267,197.78898886944202,197.78898886944202
3647.402596785113,180.5766722429696,180.5766722429696
3764.2835783224555,164.84491167072196,164.84491167072196
3884.91000980195,150.46832122733466,150.46832122733466
4009.4019141313834,137.33191183333952,137.33191183333952
4137.883160351478,125.33025399381765,125.33025399381765
4270.481586885201,114.3667052051121,114.3667052051121
4407.3291287365555,104.35269733862467,104.35269733862467
4548.5619487654985,95.20707961764543,95.20707961764543
4694.320573169538,86.85551309371017,86.85551309371017
4844.750031306846,79.22991280355824,79.22991280355824
5000.0,72.26793404690508,72.26793404690508
