r_kpc,rho_cdm_tier1_msun_kpc3,rho_sidm_tier1_sigma_10p000,rho_sidm_tier1_sigma_20p000,rho_sidm_tier1_sigma_50p000,rho_sidm_tier1_sigma_100p000,rho_cdm_tier2_msun_kpc3,rho_sidm_tier2_sigma_10p000,rho_sidm_tier2_sigma_20p000,rho_sidm_tier2_sigma_50p000,rho_sidm_tier2_sigma_100p000,rho_cdm_tier3_msun_kpc3,rho_sidm_tier3_sigma_10p000,rho_sidm_tier3_sigma_20p000,rho_sidm_tier3_sigma_50p000,rho_sidm_tier3_sigma_100p000
45.82345869882049,7638.387610445783,7808.073952253327,7809.457205929485,7757.70949179821,7671.863710689332,7138.30147623956,7232.0114549669315,7237.093257238919,7216.23944329231,7175.372069125349,7138.30147623956,7217.285313375981,7221.763477931869,7200.603429396387,7159.721349955296
47.62382435388603,6886.666743635965,7036.734573728603,7036.995042285756,6988.81854226197,6910.109940890708,6371.230816755194,6452.233800671832,6456.382362006244,6437.558036580437,6401.164223141189,6371.230816755194,6438.197719747998,6441.7757130737755,6422.66056715099,6386.251063929522
49.4949248810886,6206.821460233354,6339.520793216446,6338.889696334855,6294.132819618732,6222.042318420486,5677.9539461687245,5747.876022660251,5751.2589557184165,5734.341838220532,5702.0201099423775,5677.9539461687245,5734.619786279785,5737.469021878868,5720.27856391594,5687.94050787307
51.43953939483883,5592.215093329853,5709.541353652524,5708.2133475950695,5666.715344275144,5600.7519512913,5052.0259927034695,5112.2950364950075,5115.051703560335,5099.914208836419,5071.288218267032,5052.0259927034695,5099.894012845432,5102.156969502746,5086.765367817349,5058.122780955381
53.460556198645484,5036.836929402578,5140.5592316593975,5138.697314811723,5100.291320875887,5039.991299680199,4487.573029825954,4539.441633018942,4541.686989744582,4528.198182153587,4502.915413966893,4487.573029825954,4527.957415208808,4529.751540208049,4516.029338126349,4490.730095349202
55.560977075064784,4535.165923437223,4626.852574799236,4624.5929074474525,4589.109826710561,4534.037343376173,3979.0971268702087,4023.6633297293533,4025.492676721927,4013.5230130186146,3991.2565551680977,3979.0971268702087,4013.145982893761,4014.5685640318106,4002.3874727866605,3980.1050759085606
57.74392174419788,4082.177123376749,4163.217550132041,4160.672997024472,4127.943447179762,4077.689629960113,3521.676807462897,3559.9028776037044,3561.3942918985326,3550.815967862624,3531.262397095914,3521.676807462897,3550.3842010153717,3551.5144660128585,3540.747524273407,3521.1789480406287
60.01263249735889,3673.3243095619287,3744.94917888265,3742.2126146872333,3712.068587216554,3666.250312035681,3110.8225098065773,3143.550879898019,3144.767848519049,3135.4559390927056,3118.3340618705047,3110.8225098065773,3135.047787351598,3135.949731413618,3126.4725615859365,3109.3370093362273
62.37047901279654,3304.4294932216217,3367.728698871835,3364.8761868330666,3337.1532905108343,3295.413134500582,2742.3135523359533,2770.2812086345252,2771.275744829763,2763.1111192424482,2748.1629208443665,2742.3135523359533,2762.7963270568657,2763.521839834491,2755.2155325665763,2740.255345683056
64.8209633606206,2971.7094270037323,3027.6477759714276,3024.7409378941006,2999.2792736365905,2961.2841456799715,2412.3482678824444,2436.1994839806125,2437.013630397511,2429.882740544232,2416.871248306842,2412.3482678824444,2429.7210729136405,2430.311421749146,2423.0622998592503,2410.040809665234
67.36772520436864,2671.7369716947924,2721.1683342779693,2718.2565072645752,2694.9014260786607,2660.3412515358727,2117.4676089974564,2137.7652291129143,2138.4328434684808,2132.228278984145,2120.936348235798,2117.4676089974564,2132.2695260597875,2132.757271504671,2126.4575267997184,2115.157855806349
