M200,m200_msun,z,c200,weight
59538633381009.58,59538633381009.58,0.1,5.394691440214521,0.0025
94387486057375.72,94387486057375.72,0.1,3.3694269096644582,0.0025
76461774122289.78,76461774122289.78,0.1,5.898341587025888,0.0025
47844903035917.67,47844903035917.67,0.1,2.2077920486304747,0.0025
53434164396415.414,53434164396415.414,0.1,3.2607193252002924,0.0025
56337244625344.43,56337244625344.43,0.1,7.285205662563245,0.0025
88108817772267.64,88108817772267.64,0.1,1.5,0.0025
70327903160212.85,70327903160212.85,0.1,4.6112576821332825,0.0025
49380197820972.99,49380197820972.99,0.1,2.8900523588425604,0.0025
52972300815888.266,52972300815888.266,0.1,3.0515738156055208,0.0025
35173188062806.453,35173188062806.453,0.1,3.754321494443978,0.0025
54753221017224.57,54753221017224.57,0.1,2.252820955184512,0.0025
40997445243906.17,40997445243906.17,0.1,6.23443952089275,0.0025
35206093182326.78,35206093182326.78,0.1,5.474665507439741,0.0025
35131879888428.723,35131879888428.723,0.1,7.129692520773088,0.0025
40402049592320.97,40402049592320.97,0.1,4.5491500084602245,0.0025
69106315476693.65,69106315476693.65,0.1,2.7463868394050004,0.0025
38787903961446.97,38787903961446.97,0.1,5.579254090992382,0.0025
59594490287907.1,59594490287907.1,0.1,2.3612785786976236,0.0025
61923588211029.414,61923588211029.414,0.1,2.803488966412222,0.0025
95659115329487.19,95659115329487.19,0.1,9.43915787870126,0.0025
52748765681275.664,52748765681275.664,0.1,6.494593630221578,0.0025
75463004802699.67,75463004802699.67,0.1,4.848111312524959,0.0025
32932368913648.16,32932368913648.16,0.1,8.002212654845833,0.0025
64930179300346.66,64930179300346.66,0.1,3.624120401549315,0.0025
97430825556197.44,97430825556197.44,0.1,5.040828760175142,0.0025
33410432988960.93,33410432988960.93,0.1,3.085886554240996,0.0025
88748270103101.69,88748270103101.69,0.1,3.4692537057895194,0.0025
37785674266511.81,37785674266511.81,0.1,4.440467038821675,0.0025
67237310303054.56,67237310303054.56,0.1,7.585518118637797,0.0025
32567655753310.773,32567655753310.773,0.1,3.2470351487780906,0.0025
33955656455506.652,33955656455506.652,0.1,6.702118595868852,0.0025
36901259303890.64,36901259303890.64,0.1,4.2758611464345355,0.0025
88045816319624.77,88045816319624.77,0.1,1.922144683346958,0.0025
76214422330275.14,76214422330275.14,0.1,1.811925218032476,0.0025
66211554475670.01,66211554475670.01,0.1,3.059927220006338,0.0025
65288786770794.58,65288786770794.58,0.1,6.391276127134066,0.0025
44033559063606.336,44033559063606.336,0.1,4.708890698926183,0.0025
56982689093628.336,56982689093628.336,0.1,8.81336151426652,0.0025
54142387641432.734,54142387641432.734,0.1,4.48362305284514,0.0025
93799737439442.72,93799737439442.72,0.1,7.157641793020051,0.0025
52517324950362.125,52517324950362.125,0.1,4.627314854136444,0.0025
73050938621212.86,73050938621212.86,0.1,2.776182713999278,0.0025
47286664784404.37,47286664784404.37,0.1,5.662361812929772,0.0025
90765377106984.11,90765377106984.11,0.1,2.923008964620663,0.0025
82867468196415.95,82867468196415.95,0.1,2.2315350177827145,0.0025
98929510733947.44,98929510733947.44,0.1,2.8929097749022095,0.0025
40907638953237.06,40907638953237.06,0.1,3.6218115941029754,0.0025
84721946450801.11,84721946450801.11,0.1,4.445534929387754,0.0025
53851933084037.77,53851933084037.77,0.1,5.93271757048268,0.0025
55813074185273.49,55813074185273.49,0.1,5.348243289294571,0.0025
57855544126482.98,57855544126482.98,0.1,9.878190000435017,0.0025
35154416653547.297,35154416653547.297,0.1,1.9113261442687413,0.0025
85850369088198.16,85850369088198.16,0.1,3.716485256673127,0.0025
62047324990864.57,62047324990864.57,0.1,12.078828796006562,0.0025
35696132122867.23,35696132122867.23,0.1,3.7888987875790137,0.0025
72382113307244.11,72382113307244.11,0.1,2.4092051956211207,0.0025
36026273781634.44,36026273781634.44,0.1,3.150703967924649,0.0025
48473524271952.51,48473524271952.51,0.1,2.8103366575117295,0.0025
66798859457192.2,66798859457192.2,0.1,3.336642551240305,0.0025
53160515182304.51,53160515182304.51,0.1,8.583229870111795,0.0025
34092339262941.695,34092339262941.695,0.1,2.4244829026242014,0.0025
63308763063922.17,63308763063922.17,0.1,3.0833091817323184,0.0025
47707446890047.49,47707446890047.49,0.1,7.6108696235227855,0.0025
48478347364771.33,48478347364771.33,0.1,4.767367913541443,0.0025
38090528854740.26,38090528854740.26,0.1,4.932626475785201,0.0025
38993088882007.234,38993088882007.234,0.1,3.669027118646025,0.0025
99087160918869.66,99087160918869.66,0.1,5.875485841611304,0.0025
62050841887407.44,62050841887407.44,0.1,2.7027325491128016,0.0025
60876822193634.61,60876822193634.61,0.1,6.160781834531408,0.0025
76041630300926.28,76041630300926.28,0.1,4.272957233500991,0.0025
48595494137221.19,48595494137221.19,0.1,3.8988465401284143,0.0025
37717179852805.26,37717179852805.26,0.1,3.446782053587842,0.0025
62240977358167.95,62240977358167.95,0.1,6.135570619081937,0.0025
49744461981180.586,49744461981180.586,0.1,4.8452050775127615,0.0025
49669231840462.055,49669231840462.055,0.1,3.576643062878966,0.0025
34994360129298.848,34994360129298.848,0.1,4.556343367112015,0.0025
50629885666674.33,50629885666674.33,0.1,2.7168063174042554,0.0025
33586002084400.133,33586002084400.133,0.1,7.41543457828417,0.0025
88115835900391.5,88115835900391.5,0.1,7.139992145375895,0.0025
48134452243903.016,48134452243903.016,0.1,6.777894291559154,0.0025
70411229248231.45,70411229248231.45,0.1,4.6212424402826615,0.0025
60938581156467.336,60938581156467.336,0.1,5.131245543387684,0.0025
51711512055085.72,51711512055085.72,0.1,2.389943005283418,0.0025
46249865833834.1,46249865833834.1,0.1,3.6464134921098803,0.0025
32820040142441.688,32820040142441.688,0.1,3.951186458549355,0.0025
65671216884818.32,65671216884818.32,0.1,3.9056084987436543,0.0025
35459927573250.09,35459927573250.09,0.1,5.652644443768201,0.0025
41260626705035.234,41260626705035.234,0.1,3.574972197793487,0.0025
94749466142786.2,94749466142786.2,0.1,2.9448691468175285,0.0025
48186659172815.35,48186659172815.35,0.1,6.986694984959771,0.0025
47486470998693.836,47486470998693.836,0.1,3.7263238403295995,0.0025
68375723712038.01,68375723712038.01,0.1,3.148833866723015,0.0025
42884284084956.8,42884284084956.8,0.1,1.8498472446272902,0.0025
47784023989223.99,47784023989223.99,0.1,2.4021487515218367,0.0025
44702841064433.53,44702841064433.53,0.1,3.868312841861539,0.0025
68804347559914.305,68804347559914.305,0.1,4.594493368769227,0.0025
34575957781944.91,34575957781944.91,0.1,2.0727713285014158,0.0025
48455514032652.6,48455514032652.6,0.1,4.191566344335208,0.0025
99637017058474.23,99637017058474.23,0.1,4.551546348871094,0.0025
64661547984442.984,64661547984442.984,0.1,3.33827076792192,0.0025
53742810588923.81,53742810588923.81,0.1,4.278164893493657,0.0025
43812892964653.23,43812892964653.23,0.1,7.629157646355345,0.0025
32469479720462.11,32469479720462.11,0.1,3.1935248996095495,0.0025
88954509677167.12,88954509677167.12,0.1,1.9809436522170254,0.0025
90234588925697.78,90234588925697.78,0.1,3.4150129701310807,0.0025
97202515394809.22,97202515394809.22,0.1,2.7528100274143386,0.0025
53999864305301.375,53999864305301.375,0.1,4.0864028578413345,0.0025
61278505538428.86,61278505538428.86,0.1,5.508684897549638,0.0025
43803324400909.75,43803324400909.75,0.1,6.137418945978185,0.0025
80485444100113.39,80485444100113.39,0.1,4.606910084944438,0.0025
60552506068326.11,60552506068326.11,0.1,7.38645966461465,0.0025
44174836595609.59,44174836595609.59,0.1,4.926346795058545,0.0025
44096494960178.66,44096494960178.66,0.1,6.492001342263014,0.0025
47161088397701.33,47161088397701.33,0.1,4.876102979746018,0.0025
66888133194759.53,66888133194759.53,0.1,4.587824180880094,0.0025
75022173757566.9,75022173757566.9,0.1,3.284610165908002,0.0025
35632392590684.48,35632392590684.48,0.1,4.318102182808097,0.0025
91165773497028.88,91165773497028.88,0.1,3.140598610934418,0.0025
73584332956789.75,73584332956789.75,0.1,3.5881445241957963,0.0025
78238620352324.14,78238620352324.14,0.1,4.160082572277268,0.0025
39589294525283.125,39589294525283.125,0.1,6.898429173339716,0.0025
37242285578232.805,37242285578232.805,0.1,3.8627484626012656,0.0025
71974185240449.64,71974185240449.64,0.1,5.257865303604547,0.0025
92346594327188.61,92346594327188.61,0.1,2.3816054895530954,0.0025
46671995115471.03,46671995115471.03,0.1,3.739969767977514,0.0025
35481872745672.086,35481872745672.086,0.1,7.316247429637617,0.0025
45649399234003.19,45649399234003.19,0.1,4.872849407636371,0.0025
81402843849838.61,81402843849838.61,0.1,1.8936618089920794,0.0025
80034673963423.52,80034673963423.52,0.1,3.975657146289151,0.0025
41240204584586.46,41240204584586.46,0.1,3.843670576421617,0.0025
37748277704034.6,37748277704034.6,0.1,2.6217385549464898,0.0025
54962323323877.43,54962323323877.43,0.1,2.0039999392467167,0.0025
45348811379985.47,45348811379985.47,0.1,2.8450362254522243,0.0025
82694248726279.48,82694248726279.48,0.1,2.5772398896581588,0.0025
53143708245093.414,53143708245093.414,0.1,5.6009543265101716,0.0025
40895193882935.61,40895193882935.61,0.1,5.411850175209265,0.0025
51164785710796.984,51164785710796.984,0.1,5.450180176565777,0.0025
40707336586237.14,40707336586237.14,0.1,6.668990636121231,0.0025
69487279593575.11,69487279593575.11,0.1,1.6504031665994752,0.0025
96380336441455.64,96380336441455.64,0.1,3.5355338183415146,0.0025
62330469615023.51,62330469615023.51,0.1,4.733532962122277,0.0025
41387072181167.586,41387072181167.586,0.1,3.22367289294581,0.0025
78915338923990.78,78915338923990.78,0.1,3.1069390953274607,0.0025
47609015671557.734,47609015671557.734,0.1,3.01930867592024,0.0025
35007202413160.49,35007202413160.49,0.1,4.624673399415454,0.0025
37698265130963.16,37698265130963.16,0.1,4.186735519569649,0.0025
47925341797223.73,47925341797223.73,0.1,6.997874804843768,0.0025
81117777649258.1,81117777649258.1,0.1,4.731109574635952,0.0025
40890522117668.766,40890522117668.766,0.1,4.651027910628754,0.0025
76177545088871.25,76177545088871.25,0.1,4.0055205603747215,0.0025
34776974300152.98,34776974300152.98,0.1,3.118222405418511,0.0025
81589660909971.52,81589660909971.52,0.1,4.231297348566261,0.0025
70384225171184.78,70384225171184.78,0.1,5.727397638975586,0.0025
35011833660044.895,35011833660044.895,0.1,5.248167966595706,0.0025
33218249205002.777,33218249205002.777,0.1,2.789457401846116,0.0025
42027897818054.92,42027897818054.92,0.1,2.273976828848095,0.0025
38789802204847.18,38789802204847.18,0.1,5.721097393441404,0.0025
65134199280007.74,65134199280007.74,0.1,4.437336006430175,0.0025
53499887499240.85,53499887499240.85,0.1,4.705029646211073,0.0025
59906222048241.484,59906222048241.484,0.1,2.898004077883574,0.0025
43619887057829.15,43619887057829.15,0.1,5.780152930146896,0.0025
97183649201201.23,97183649201201.23,0.1,5.3616788557054536,0.0025
35567545586821.875,35567545586821.875,0.1,3.8905445263239598,0.0025
66298425728640.69,66298425728640.69,0.1,5.20811757487765,0.0025
57198778088117.12,57198778088117.12,0.1,2.844712162423632,0.0025
98666871635711.61,98666871635711.61,0.1,3.834077679420501,0.0025
94253875687928.94,94253875687928.94,0.1,1.7384209354597564,0.0025
54008591617847.06,54008591617847.06,0.1,3.712259516729393,0.0025
52160553467305.01,52160553467305.01,0.1,11.614591238480651,0.0025
47183572717599.516,47183572717599.516,0.1,5.668280603586755,0.0025
38471380448955.42,38471380448955.42,0.1,8.794168596553156,0.0025
67747067835955.74,67747067835955.74,0.1,5.236461541542666,0.0025
86467824708747.17,86467824708747.17,0.1,4.464910691168669,0.0025
53804901834416.92,53804901834416.92,0.1,4.618558557743795,0.0025
89870026652456.78,89870026652456.78,0.1,3.424259015988332,0.0025
41735421649719.625,41735421649719.625,0.1,5.837509695443552,0.0025
42758416384538.66,42758416384538.66,0.1,3.1803822499551777,0.0025
94288401540380.45,94288401540380.45,0.1,4.11745228552277,0.0025
90079627989266.34,90079627989266.34,0.1,15.699178116214489,0.0025
55998803905607.33,55998803905607.33,0.1,5.201935695125093,0.0025
58436602167066.46,58436602167066.46,0.1,3.458724716039312,0.0025
47004997029230.94,47004997029230.94,0.1,6.674480066878424,0.0025
32690151315715.59,32690151315715.59,0.1,5.296668639841211,0.0025
48133325856564.39,48133325856564.39,0.1,3.8411052445052816,0.0025
98046179542362.1,98046179542362.1,0.1,2.542284072339124,0.0025
55738274650129.74,55738274650129.74,0.1,3.9537262447302757,0.0025
78454503912803.5,78454503912803.5,0.1,3.422798402699647,0.0025
38002875183809.3,38002875183809.3,0.1,4.460926949023455,0.0025
71970038039012.08,71970038039012.08,0.1,4.852381189056731,0.0025
61072842807287.05,61072842807287.05,0.1,4.730924263996622,0.0025
98249720523488.6,98249720523488.6,0.1,2.7320129688300114,0.0025
44918385739883.36,44918385739883.36,0.1,5.340860514554128,0.0025
53234355009309.57,53234355009309.57,0.1,5.024397409519255,0.0025
42970779197717.734,42970779197717.734,0.1,2.345878799360688,0.0025
72240466757827.98,72240466757827.98,0.1,4.728295019463904,0.0025
34231754855750.09,34231754855750.09,0.1,4.240735406686039,0.0025
71731554497884.61,71731554497884.61,0.1,4.825630313662832,0.0025
81074363787140.6,81074363787140.6,0.1,2.58703866057662,0.0025
41873084261766.99,41873084261766.99,0.1,3.757098180226153,0.0025
47282910774781.516,47282910774781.516,0.1,3.8439212458964067,0.0025
46609403536054.36,46609403536054.36,0.1,2.5406060594286033,0.0025
85356850634412.55,85356850634412.55,0.1,4.988009307993353,0.0025
37789297659628.26,37789297659628.26,0.1,3.8099827641425676,0.0025
89496641447870.14,89496641447870.14,0.1,4.713078313542677,0.0025
35184786144947.65,35184786144947.65,0.1,2.858526731684474,0.0025
33015689589169.72,33015689589169.72,0.1,2.436320770292759,0.0025
78890256281630.4,78890256281630.4,0.1,2.50170484933406,0.0025
34107389592457.28,34107389592457.28,0.1,1.7535444198657602,0.0025
59579486573104.055,59579486573104.055,0.1,3.0024985161704163,0.0025
56338224130600.484,56338224130600.484,0.1,4.906507816747818,0.0025
86356003338919.92,86356003338919.92,0.1,7.365101064275018,0.0025
67168970948501.02,67168970948501.02,0.1,6.714780107603249,0.0025
97661291853944.56,97661291853944.56,0.1,6.921991891455551,0.0025
67723009670756.836,67723009670756.836,0.1,7.123875445271368,0.0025
46038897203634.66,46038897203634.66,0.1,10.489620821055373,0.0025
92164215511438.05,92164215511438.05,0.1,4.38207701063741,0.0025
34647093999734.57,34647093999734.57,0.1,6.5242762586932,0.0025
67775532350276.1,67775532350276.1,0.1,5.4561436606524465,0.0025
35814567994884.875,35814567994884.875,0.1,1.5,0.0025
38792086645630.28,38792086645630.28,0.1,4.658818851168016,0.0025
48743873313379.07,48743873313379.07,0.1,4.382655658114156,0.0025
55217543686641.7,55217543686641.7,0.1,4.971925964920432,0.0025
33649649953144.055,33649649953144.055,0.1,3.5515836420530404,0.0025
49791739003860.266,49791739003860.266,0.1,3.125970112820872,0.0025
57547616529767.836,57547616529767.836,0.1,3.3927967276813167,0.0025
43320226341336.055,43320226341336.055,0.1,5.868752086262086,0.0025
49813207009929.92,49813207009929.92,0.1,5.174825161451529,0.0025
75911159713432.75,75911159713432.75,0.1,7.677061549862619,0.0025
39279272423519.586,39279272423519.586,0.1,2.5451986407330978,0.0025
44777845127004.32,44777845127004.32,0.1,6.906117846786978,0.0025
43185184825271.09,43185184825271.09,0.1,9.615094870633474,0.0025
41910573674404.43,41910573674404.43,0.1,2.9362576032177508,0.0025
33023006357366.223,33023006357366.223,0.1,4.54329192971357,0.0025
94484263225457.8,94484263225457.8,0.1,2.0471852272906643,0.0025
55765466552244.41,55765466552244.41,0.1,1.5,0.0025
45671714768076.37,45671714768076.37,0.1,2.3772248167561494,0.0025
85786592455801.83,85786592455801.83,0.1,4.064989515149683,0.0025
32441435957795.387,32441435957795.387,0.1,4.745925093714603,0.0025
35723713499107.984,35723713499107.984,0.1,3.6358253886935783,0.0025
32322819961644.47,32322819961644.47,0.1,5.682785645577039,0.0025
32768734850452.535,32768734850452.535,0.1,5.01748578408449,0.0025
31720607363217.43,31720607363217.43,0.1,9.684223535449302,0.0025
62337948664389.44,62337948664389.44,0.1,2.2350063570518515,0.0025
70594724502309.06,70594724502309.06,0.1,2.7735707157357,0.0025
47051418020540.164,47051418020540.164,0.1,3.2428972119344466,0.0025
91063245624282.45,91063245624282.45,0.1,2.9933893274172254,0.0025
73803046197539.39,73803046197539.39,0.1,3.2795161073724937,0.0025
98413533168180.06,98413533168180.06,0.1,10.843022040293993,0.0025
74908716416976.06,74908716416976.06,0.1,3.4387160498679576,0.0025
56626068671560.05,56626068671560.05,0.1,5.431373529401373,0.0025
33746794392782.43,33746794392782.43,0.1,2.333842126583554,0.0025
36283809549651.33,36283809549651.33,0.1,3.1583526640838846,0.0025
45661713645124.23,45661713645124.23,0.1,6.028844607229335,0.0025
36954158836195.31,36954158836195.31,0.1,6.530101903121759,0.0025
64405244079220.83,64405244079220.83,0.1,2.0357221199141184,0.0025
34269770773842.656,34269770773842.656,0.1,10.568003471933075,0.0025
57896999016295.336,57896999016295.336,0.1,4.930524165025959,0.0025
47525539759745.64,47525539759745.64,0.1,3.0027988068051994,0.0025
48614452071202.08,48614452071202.08,0.1,5.104756637742675,0.0025
34645334446044.297,34645334446044.297,0.1,3.2583694208135534,0.0025
70713312165580.27,70713312165580.27,0.1,2.160740597448979,0.0025
74532779329663.62,74532779329663.62,0.1,4.366910595083357,0.0025
45274976627708.43,45274976627708.43,0.1,6.007229163048277,0.0025
48214535630864.734,48214535630864.734,0.1,6.636945163859359,0.0025
68574067503865.484,68574067503865.484,0.1,1.9738966675290008,0.0025
36785475150487.734,36785475150487.734,0.1,2.828916803404139,0.0025
62761916623134.336,62761916623134.336,0.1,3.7528539721909455,0.0025
46435650045841.57,46435650045841.57,0.1,6.606162083319549,0.0025
69211548066801.55,69211548066801.55,0.1,7.130561506808978,0.0025
64263633152342.88,64263633152342.88,0.1,3.4234928389982078,0.0025
44915332353975.36,44915332353975.36,0.1,2.481960777927352,0.0025
43370163080038.445,43370163080038.445,0.1,5.381447719616306,0.0025
49043362632562.75,49043362632562.75,0.1,3.385595917067548,0.0025
44139938352014.055,44139938352014.055,0.1,5.05763135990817,0.0025
74089541311054.1,74089541311054.1,0.1,6.360542445010226,0.0025
76915958885894.83,76915958885894.83,0.1,5.241719170198666,0.0025
54962256507764.21,54962256507764.21,0.1,2.667391151095187,0.0025
41357854882336.46,41357854882336.46,0.1,2.4781768042798804,0.0025
54777583396032.91,54777583396032.91,0.1,2.152330341658263,0.0025
73872599886954.11,73872599886954.11,0.1,5.572019352769502,0.0025
58096771671824.9,58096771671824.9,0.1,6.727502726586574,0.0025
32200778204419.47,32200778204419.47,0.1,2.749461691106432,0.0025
34985525815936.99,34985525815936.99,0.1,3.387158297626112,0.0025
48645310979501.336,48645310979501.336,0.1,2.755540774016381,0.0025
81888049336864.75,81888049336864.75,0.1,3.7267170029928134,0.0025
51004787391634.586,51004787391634.586,0.1,2.841479411032916,0.0025
63400479749739.03,63400479749739.03,0.1,2.785043165857642,0.0025
59327977194403.95,59327977194403.95,0.1,7.005410494282134,0.0025
34719084525713.38,34719084525713.38,0.1,6.327591697862336,0.0025
53886600195433.234,53886600195433.234,0.1,4.137200806744864,0.0025
51230384537990.664,51230384537990.664,0.1,6.723330787313684,0.0025
52735012234729.77,52735012234729.77,0.1,3.148042023205802,0.0025
89092422629725.6,89092422629725.6,0.1,4.77840483368968,0.0025
44304866709647.81,44304866709647.81,0.1,2.747478727029512,0.0025
97067405043583.55,97067405043583.55,0.1,2.7889481368820634,0.0025
53558041374179.23,53558041374179.23,0.1,6.195019538217031,0.0025
53894949091305.305,53894949091305.305,0.1,2.3983284473945186,0.0025
70169749809281.28,70169749809281.28,0.1,3.2986547190644,0.0025
53858484422159.62,53858484422159.62,0.1,2.424731373170072,0.0025
33866349759439.11,33866349759439.11,0.1,2.4296881052283688,0.0025
59183180242382.125,59183180242382.125,0.1,4.0002753263168165,0.0025
34948549571390.32,34948549571390.32,0.1,4.2670267423334876,0.0025
91216987558796.55,91216987558796.55,0.1,1.9812260990533914,0.0025
44893013234584.586,44893013234584.586,0.1,10.350296080377838,0.0025
91730815773804.12,91730815773804.12,0.1,7.378042577783015,0.0025
56385338620931.8,56385338620931.8,0.1,2.665504211888533,0.0025
76071996461258.33,76071996461258.33,0.1,4.6019935379998795,0.0025
55629593502421.15,55629593502421.15,0.1,4.223215852052558,0.0025
40171313299436.4,40171313299436.4,0.1,3.078379596448113,0.0025
99612102094928.83,99612102094928.83,0.1,2.140942206216887,0.0025
64181729034983.98,64181729034983.98,0.1,3.911815019094572,0.0025
52308201610094.35,52308201610094.35,0.1,3.659066349335597,0.0025
92498437616502.25,92498437616502.25,0.1,6.346866235498224,0.0025
58806529464667.97,58806529464667.97,0.1,4.198629040397317,0.0025
49822583235137.3,49822583235137.3,0.1,2.5622487252012065,0.0025
39638654163509.29,39638654163509.29,0.1,3.007165737515388,0.0025
46009695429212.85,46009695429212.85,0.1,3.963827725946181,0.0025
78871471100244.56,78871471100244.56,0.1,5.824496045002153,0.0025
38030020507418.1,38030020507418.1,0.1,2.4499346728010387,0.0025
53021593229789.14,53021593229789.14,0.1,4.4257239310627785,0.0025
64795812162716.27,64795812162716.27,0.1,6.863540178305435,0.0025
51940295099154.05,51940295099154.05,0.1,2.1209513502751522,0.0025
49423778065128.15,49423778065128.15,0.1,7.385719063050792,0.0025
33013633859073.56,33013633859073.56,0.1,3.25793596016751,0.0025
79263551283617.95,79263551283617.95,0.1,3.7580126006973367,0.0025
34444653230893.17,34444653230893.17,0.1,3.2789286272863185,0.0025
51292715002462.555,51292715002462.555,0.1,4.690957855082872,0.0025
34853834812158.9,34853834812158.9,0.1,5.133541297777648,0.0025
45028112713374.7,45028112713374.7,0.1,5.096223137406456,0.0025
76030969575296.52,76030969575296.52,0.1,13.048743896706307,0.0025
90722364596945.12,90722364596945.12,0.1,1.5,0.0025
33133396380395.81,33133396380395.81,0.1,3.345773977117855,0.0025
44394064215983.875,44394064215983.875,0.1,2.2982872145469524,0.0025
68274768093398.3,68274768093398.3,0.1,3.580421413361263,0.0025
47975721837195.16,47975721837195.16,0.1,2.978042394244339,0.0025
98318500920431.98,98318500920431.98,0.1,3.405081918129952,0.0025
37210725700909.89,37210725700909.89,0.1,4.087422578471316,0.0025
37033863526135.73,37033863526135.73,0.1,3.207503337890366,0.0025
71463452085005.97,71463452085005.97,0.1,5.860429903534701,0.0025
68718439167408.88,68718439167408.88,0.1,2.0837288329000003,0.0025
92093896217196.6,92093896217196.6,0.1,3.0621909841777972,0.0025
34455566305097.92,34455566305097.92,0.1,4.230444909529963,0.0025
32238709707922.684,32238709707922.684,0.1,7.603172689386735,0.0025
36636828671950.805,36636828671950.805,0.1,2.336061304864295,0.0025
90372402966861.42,90372402966861.42,0.1,2.2673692832038568,0.0025
51360386688674.51,51360386688674.51,0.1,5.091706317416405,0.0025
51082563808795.72,51082563808795.72,0.1,4.20518157550779,0.0025
42886923903584.92,42886923903584.92,0.1,2.2238246540560556,0.0025
39461844532411.086,39461844532411.086,0.1,6.841800585847276,0.0025
36165628106503.76,36165628106503.76,0.1,4.685836474542701,0.0025
73602463792863.12,73602463792863.12,0.1,3.429666936490452,0.0025
33240455229080.152,33240455229080.152,0.1,3.6637282212712075,0.0025
72566336728541.27,72566336728541.27,0.1,4.137271993856581,0.0025
55286472494728.46,55286472494728.46,0.1,3.467361107453586,0.0025
38850390603601.83,38850390603601.83,0.1,4.809599263372963,0.0025
40999800301308.15,40999800301308.15,0.1,4.800256407498002,0.0025
33263250997275.246,33263250997275.246,0.1,2.648686031004495,0.0025
81845994946618.42,81845994946618.42,0.1,2.0119639839465866,0.0025
61534242152418.125,61534242152418.125,0.1,7.969070707179795,0.0025
72066186712928.17,72066186712928.17,0.1,3.1634563695394875,0.0025
57666145473252.56,57666145473252.56,0.1,8.479359007757845,0.0025
33898030902898.66,33898030902898.66,0.1,4.5216263993324075,0.0025
70033317780558.55,70033317780558.55,0.1,1.5,0.0025
86714659692500.22,86714659692500.22,0.1,4.412663540229353,0.0025
42627947408911.64,42627947408911.64,0.1,2.870542972238163,0.0025
48942676591769.39,48942676591769.39,0.1,1.5770253879148108,0.0025
98868518591114.62,98868518591114.62,0.1,3.8546545242240353,0.0025
62956307237802.94,62956307237802.94,0.1,2.4948620464424742,0.0025
