r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
70.73835168363708,1689246.3876474595,1888614.9972560452
73.0051614908146,1611227.963702072,1803225.6415120475
75.344611196712,1536235.746027429,1720643.468147798
77.7590285461933,1464175.3490262714,1640867.9275355092
80.25081587668436,1394954.858374147,1563886.0331619997
82.82245250849104,1328484.7493554,1489674.119282005
85.47649721171487,1264677.8089371228,1418199.4380376693
88.21559075222093,1203449.0615142751,1349421.5955162202
91.04245851919137,1144715.698255887,1283293.8313194946
93.95991323687875,1088397.0099785412,1219764.149717252
96.97085776325744,1034414.3234691654,1158776.3126722137
100.07828797835835,982690.9411746833,1100270.706247277
103.28529576515915,933152.084171294,1044185.0923826081
106.59507208599828,885724.8383210886,990455.2579680837
110.01091015757196,840338.1035185545,939015.5727009882
113.53620872767411,796922.545924192,889799.4665395557
117.1744754569394,755410.5530771578,842739.8367391933
120.92933040895424,715736.1917735701,797769.393563544
124.80450965220805,677835.1685919637,754820.9528499013
128.8038689774699,641644.792942447,713827.6827147092
132.931387734287,607103.9425114769,674723.3108342945
137.1911727904251,574153.0309698498,637442.29794342
141.58746261818845,542733.9778077046,601919.9824679801
146.12463151168603,512790.18015697715,568092.7005510879
150.80719393923988,484266.48645900894,535897.8851437757
155.63980903526658,457109.17183289764,505274.1473099132
160.6272852361006,431265.9149987708,476161.34243574936
165.7745850643735,406685.77660948253,448500.6236329048
171.0868300667069,383319.17884435656,422234.4842745347
176.56930590963546,361117.8861194816,397306.79130244
182.2274676388276,340034.98677082534,373662.81068317493
188.06694510683832,320024.87556898,351249.2261687268
194.09354857479428,301043.2369277401,330014.1523277607
200.31327449358471,283047.02867290756,309907.14265259187
206.7323114703103,265994.466242697,290879.1934112856
213.3570464259281,249845.0071968266,272882.74380027177
220.1940709502159,234559.33591781653,255871.6728576674
227.25018786038345,220099.3483950496,239801.29351844528
234.5324179698533,206428.13698981862,224628.34412747467
242.04800707394742,193509.97508770216,210310.9776731477
249.8044331594299,181310.30155319787,196808.7489611083
257.8094138450797,169795.7049104459,184082.59991292187
266.07091406069577,158933.9071830524,172094.84314702652
274.5971539721777,148693.74733535267,160809.1439778141
283.39661716056224,139045.16426687752,150190.50095218525
292.47805906316023,129959.17932117305,140205.22503049514
301.85051568518776,121407.87827943433,130820.91750973482
311.5233125905622,113364.39281851807,122006.44678037075
321.506074180808,105802.88142174373,113731.92400395368
331.808733271305,98698.50973939359,105968.67779590977
342.4415409744071,92027.43040390944,98689.22799643177
353.415076899267,85766.76231239273,91867.25861174072
364.7402596785113,79894.56939610426,85477.59000790957
376.4283578322456,74389.83890316008,79496.15043965883
388.491000980195,69232.45922652261,73899.9469968852
400.94019141313834,64403.1973146363,68667.03605197766
413.7883160351482,59883.67570665396,63776.49329109724
427.0481586885205,55656.34923812158,59208.38341245283
440.73291287365555,51704.481466238794,54943.729574116216
454.8561948765498,48012.120866393336,50964.48267304529
469.4320573169538,44564.07685359502,47253.49053569577
484.47500313068457,41345.89568372285,43794.46709888017
499.99999999999994,38343.83629018503,40571.961657396474
516.022495246393,35544.846111696075,37571.328252396626
532.5584312006275,32936.536966440624,34778.69527153209
549.6242610653042,30507.16102696127,32180.935328628468
567.2369652857465,28245.586948715714,29765.63548704046
585.4140684454851,26141.276203451114,27521.067886969573
604.1736567031639,24184.259666375667,25436.16083292454
623.5343957882087,22365.11450363238,23500.470393228992
643.515549573167,20674.94140383111,21704.15255906494
664.1369992411992,19105.34219442951,20037.936006039417
685.4192630677903,17648.397880612865,18493.0954967158
707.3835168363702,16296.647141052805,17061.425958003434
730.0516149081452,15043.065311568173,15735.217262790253
753.4461119671199,13881.043884305205,14507.229740766465
777.590285461933,12804.37054663997,13370.670439060914
802.5081587668436,11807.209780612115,12319.17014911994
828.2245250849104,10884.084040360429,11346.761212229781
854.7649721171487,10029.85552177209,10447.856112239959
882.1559075222094,9239.70853540411,9617.22686040273
910.4245851919128,8509.132490707074,8849.985173819297
939.5991323687865,7833.905496695488,8141.56344578624
969.7085776325744,7210.078581480826,7487.696503375212
1000.7828797835834,6633.960530521415,6884.40414485692
1032.8529576515916,6102.1033410596765,6327.974447102499
1065.9507208599828,5611.288288013667,5814.947830857099
1100.1091015757195,5158.512594572248,5342.101869780854
1135.3620872767399,4740.976698911366,4906.436827385741
1171.7447545693929,4356.072106801713,4505.161904455706
1209.2933040895412,4001.3698184134482,4135.682178214465
1248.0450965220805,3674.6093163358723,3795.5862133894434
1288.038689774699,3373.6881007151383,3482.634324402564
1329.31387734287,3096.6517564626124,3194.747467185978
1371.911727904251,2841.684536693817,2929.996738562425
1415.8746261818847,2607.1004459141286,2686.5934607330128
1461.2463151168602,2391.3348059635273,2462.879828167442
1508.0719393923973,2192.9362873595423,2257.3200940804923
1556.3980903526642,2010.5593884253076,2068.4922736915823
1606.272852361006,1842.9573444489015,1895.0803415894152
1657.745850643735,1688.9754490808416,1735.866900748821
1710.8683006670692,1547.544770229708,1589.726301061247
1765.6930590963545,1417.676242851673,1455.6181856323456
1822.2746763882758,1298.4551212392284,1332.581443559733
1880.6694510683812,1189.0357736892095,1219.7285484214794
1940.935485747941,1088.6368027616234,1116.2402622718635
2003.132744935845,996.5364747214135,1021.3606855471547
2067.323114703103,912.0684421771774,934.392633922343
2133.570464259281,834.6177443877316,854.6933238230778
2201.940709502159,763.6170701923361,781.6703489784801
2272.5018786038345,698.543269027719,714.7779310942589
2345.324179698533,638.914096019295,653.5134284261047
2420.4800707394743,584.2851776701622,597.4140867358853
2498.0443315942966,534.247185215186,546.0540178133318
2578.094138450794,488.42320325464146,499.04139143998646
2660.7091406069576,446.4662818290269,456.0158273568193
2745.971539721777,408.0571606404349,416.64597446922704
2833.9661716056225,372.9021546637356,380.627265180803
2924.7805906316025,340.73119092014844,347.6798333881218
3018.5051568518775,311.2959867046664,317.5465852912484
3115.233125905619,284.36836006540676,289.99141277735066
3215.060741808077,259.73866382587994,264.7975397166318
3318.087332713047,237.21433491921155,241.76599207003446
3424.4154097440705,216.61855126553434,220.71418324618492
3534.15076899267,197.78898886944202,201.47460666062375
3647.402596785113,180.5766722429696,183.8936279432482
3764.2835783224555,164.84491167072196,167.830369710166
3884.91000980195,150.46832122733466,153.15568226396695
4009.4019141313834,137.33191183333952,139.75119401204884
4137.883160351478,125.33025399381765,127.50843579648243
4270.481586885201,114.3667052051121,116.32803371145037
4407.3291287365555,104.35269733862467,106.11896534610538
4548.5619487654985,95.20707961764543,96.79787473236375
4694.320573169538,86.85551309371017,88.28844159937559
4844.750031306846,79.22991280355824,80.52080083985798
5000.0,72.26793404690508,73.43100837889082
