r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
3.22359349194879,3866658.830570057,3866658.830570057
3.343624788750519,3580636.1043166216,3580636.1043166216
3.468125480421014,3313583.2971990863,3313583.2971990863
3.597261985977857,3064433.6908880114,3064433.6908880114
3.7312069210916996,2832165.5228802795,2832165.5228802795
3.8701393288201547,2615801.091711182,2615801.091711182
4.014244918933137,2414405.831442407,2414405.831442407
4.163716316149542,2227087.3551550787,2227087.3551550787
4.318753317617061,2052994.4677904826,2052994.4677904826
4.479563159979335,1891316.1492528059,1891316.1492528059
4.6463607963874285,1741280.5092127402,1741280.5092127402
4.819369183825865,1602153.7155236974,1602153.7155236974
4.998819581137341,1473238.8985801062,1473238.8985801062
5.184951858144471,1353875.034307697,1353875.034307697
5.378014816281719,1243435.8087773563,1243435.8087773563
5.57826652116618,1141328.4676766,1141328.4676766
5.785974647551702,1046992.6540569573,1046992.6540569573
6.001416837127444,959899.2379026719,959899.2379026719
6.224881069639169,879549.1411386501,879549.1411386501
6.456666047829338,805472.1617164721,805472.1617164721
6.697081596710509,737225.8003900298,737225.8003900298
6.946449077705823,674394.0937210612,674394.0937210612
7.205101818210069,616586.4567439855,616586.4567439855
7.4733855571455905,563436.5385735732,563436.5385735732
7.7516589071085855,514601.0940630581,514601.0940630581
8.040293833723489,469758.87441910297,469758.87441910297
8.339676152846279,428609.53945843043,428609.53945843043
8.650206046281271,390872.5939536685,390872.5939536685
8.972298596700712,356286.3502675067,356286.3502675067
9.306384342482275,324606.9192188726,324606.9192188726
9.65290985320607,295607.2308665156,295607.2308665156
10.012338326580373,269076.0866376967,269076.0866376967
10.385150207594119,244817.24397583696,244817.24397583696
10.771843830723592,222648.53443392817,222648.53443392817
11.17293608605192,202401.01590256937,202401.01590256937
11.588963110191647,183918.15943486465,183918.15943486465
12.020481002933986,167055.07091667873,167055.07091667873
12.468066570582737,151677.74763127315,151677.74763127315
12.932318096966295,137662.36958308693,137662.36958308693
13.413856143158625,124894.62527700527,124894.62527700527
13.913324376977963,113269.07149728721,113269.07149728721
14.431390433372117,102688.5264944204,102688.5264944204
14.968746806840436,93063.49586844775,93063.49586844775
15.526111777085369,84311.63033339007,84311.63033339007
16.10423036913077,76357.21445877355,76357.21445877355
16.70387534919058,69130.6854102819,69130.6854102819
17.32584825761883,62568.18065144804,62568.18065144804
17.970980480321867,56611.113521193554,56611.113521193554
18.640134360064778,51205.77556701726,51205.77556701726
19.33420434915774,46302.96448975342,46302.96448975342
20.054118205062714,41857.63654209938,41857.63654209938
20.80083823051904,37828.582218548974,37828.582218548974
21.575362559845313,34178.12407801106,34178.12407801106
22.378726493137076,30871.83555127509,30871.83555127509
23.212003880143616,27878.279602704562,27878.279602704562
24.076308555673922,25168.766138214363,25168.766138214363
24.97279582845007,22717.127078904177,22717.127078904177
25.90266402539867,20499.508050893655,20499.508050893655
26.867156093444294,18494.175676235256,18494.175676235256
27.867561260946047,16681.33948659863,16681.33948659863
28.90521676099817,15042.98752013341,15042.98752013341
29.981509618898258,13562.734701982814,13562.734701982814
31.097878506172037,12225.683149854434,12225.683149854434
32.2558156636335,11018.29358742511,11018.29358742511
33.45686889605049,9928.267089791196,9928.267089791196
34.702643641082155,8944.43642634033,8944.43642634033
35.99480511525402,8056.666307038289,8056.666307038289
37.3350805398385,7255.761877954971,7255.761877954971
38.72526144961712,6533.384850696008,6533.384850696008
40.16720608760977,5881.97668810223,5881.97668810223
41.66284188897237,5294.688304993641,5294.688304993641
43.214168057383084,4765.315777770495,4765.315777770495
44.82325823736101,4288.241590265581,4288.241590265581
46.492263286089,3858.3809753187115,3858.3809753187115
48.223414148446345,3471.132942085319,3471.132942085319
50.01902483909382,3122.33560808418,3122.33560808418
51.881495535597416,2808.225482436057,2808.225482436057
53.81331578672529,2525.400372661106,2525.400372661106
55.81706784020667,2270.785611814544,2270.785611814544
57.89543009440014,2041.6033256824346,2041.6033256824346
60.051180678486226,1835.3444812743287,1835.3444812743287
62.287201165969,1649.7434779862594,1649.7434779862594
64.60648042645096,1482.7550616175208,1482.7550616175208
67.01211862082953,1332.533358964505,1332.533358964505
69.50733134525615,1197.4128470421551,1197.4128470421551
72.09545392939589,1075.8910861580102,1075.8910861580102
74.77994589473461,966.6130601447609,966.6130601447609
77.56439557889185,868.3569801052028,868.3569801052028
80.45252493212128,780.0214200969069,780.0214200969069
83.44819449240997,700.6136643414345,700.6136643414345
86.55540854582696,629.2391558408293,629.2391558408293
89.7783204790181,565.0919457775099,565.0919457775099
93.12123833100296,507.4460518152619,507.4460518152619
96.5886305516939,455.64764145986175,455.64764145986175
100.18513197483522,409.10796402622316,409.10796402622316
103.91555001334592,367.29696154124406,367.29696154124406
107.7848710853482,329.7374951314635,329.7374951314635
111.79826727946951,296.0001291437965,296.0001291437965
115.96110326833006,265.6984204649217,265.6984204649217
120.27894347945491,238.4846652773357,238.4846652773357
124.75755953319702,214.04605985194317,214.04605985194317
129.40293795761357,192.10123596073277,192.10123596073277
134.22128819060654,172.3971351287037,172.3971351287037
139.21905088002603,154.7061892598128,154.7061892598128
144.4029064928295,138.82377819352428,138.82377819352428
149.77978424480517,124.56593750075773,124.56593750075773
155.356871362796,111.76729233319686,111.76729233319686
161.14162269180508,100.27919541885066,100.27919541885066
167.141770659823,89.96804936871553,89.96804936871553
173.36533561369916,80.71379534212569,80.71379534212569
179.82063653987123,72.40855182831228,72.40855182831228
186.5163021842837,64.95538885386752,64.95538885386752
193.4612825863591,58.2672243341321,58.2672243341321
200.66486104244046,52.26583056370775,52.26583056370775
208.1366665146937,46.88093999906112,46.88093999906112
215.8866865020602,42.049440535219354,42.049440535219354
223.92528039046175,37.7146514287101,37.7146514287101
232.2631933001038,33.825671879126304,33.825671879126304
240.91157044838607,30.33679506022611,30.33679506022611
249.88197204762105,27.20698109580743,27.20698109580743
259.18638875747024,24.399383112575176,24.399383112575176
268.837257712758,21.880921078086324,21.880921078086324
278.8474791480839,19.62189865231788,19.62189865231788
289.2304336414569,17.59565875162745,17.59565875162745
300.0,15.778273948595011,15.778273948595011
