M200,m200_msun,z,c200,weight,mstar_msun,log10_mstar_msun
312059684041.5423,312059684041.5423,0.2,4.620987178851096,0.00125,302747845.17063874,8.481081060704168
102509065665.9995,102509065665.9995,0.2,5.199913786406394,0.00125,352108403.4815889,8.54667639014298
57912182437.22948,57912182437.22948,0.2,2.0264871376641276,0.00125,233241212.9932458,8.367805291344888
84598695422.95882,84598695422.95882,0.2,5.601005493890945,0.00125,149685544.71552357,8.175179862110575
94109059209.15582,94109059209.15582,0.2,12.587554600262772,0.00125,420541580.80188656,8.623808942868843
102974945364.82597,102974945364.82597,0.2,6.536199904481065,0.00125,212912934.7104525,8.328202046138825
704476697974.4393,704476697974.4393,0.2,6.939028008311663,0.00125,516636133.10544527,8.71318477709773
59061688231.86868,59061688231.86868,0.2,10.208971920556097,0.00125,158789589.34623584,8.200822025561523
167930989226.71475,167930989226.71475,0.2,6.512152813250466,0.00125,273949290.93515706,8.437670180684774
310203658398.858,310203658398.858,0.2,4.017959181324834,0.00125,316304613.3948716,8.500105526273371
506628573661.67,506628573661.67,0.2,3.1947531386829966,0.00125,764472767.6200546,8.883362019397799
286375674749.5277,286375674749.5277,0.2,7.606296076627173,0.00125,274864122.2037223,8.439118055427956
65548324875.15975,65548324875.15975,0.2,9.788307235816056,0.00125,172840357.2321199,8.237645155254201
29475298254.715355,29475298254.715355,0.2,9.428397819258365,0.00125,106648738.39130929,8.027955722298964
95119208131.70197,95119208131.70197,0.2,8.509469598967518,0.00125,175413216.98145604,8.244062313350764
1064379446125.9163,1064379446125.9163,0.2,5.375093975147194,0.00125,672810510.8012366,8.827892767491582
29165576140.66661,29165576140.66661,0.2,8.704501499162697,0.00125,109048172.30245873,8.03761839100038
143197478336.09158,143197478336.09158,0.2,22.87643107617613,0.00125,100529098.92428195,8.002291789846629
874753715837.9287,874753715837.9287,0.2,6.271350842847928,0.00125,568604050.2805591,8.754809948932039
51796611665.7795,51796611665.7795,0.2,9.52154867464931,0.00125,152642173.8454039,8.183674542385837
34258098920.154984,34258098920.154984,0.2,4.92891700700257,0.00125,189466938.35615095,8.277533437300509
545627268274.6225,545627268274.6225,0.2,9.407272847370185,0.00125,395913523.10485893,8.597600336077832
272634186170.80103,272634186170.80103,0.2,5.325254400136214,0.00125,615476356.5973908,8.789211374251073
220749357600.51907,220749357600.51907,0.2,5.864214614669258,0.00125,143816256.83288902,8.157807980996518
2783289933375.844,2783289933375.844,0.2,6.13128530447195,0.00125,720185103.9723912,8.857444134350601
840857555353.0717,840857555353.0717,0.2,3.7728793251093333,0.00125,797994220.0159417,8.901999745706277
293829006922.04987,293829006922.04987,0.2,11.463374852118434,0.00125,261892922.893613,8.418123762687243
423624545380.7483,423624545380.7483,0.2,5.0989470600303,0.00125,223693256.7596077,8.34965289247288
49457483849.74494,49457483849.74494,0.2,4.167397594229105,0.00125,133357739.3568413,8.125018224843563
174829762648.78134,174829762648.78134,0.2,7.490351193542391,0.00125,325570005.4302334,8.51264438676944
160362047578.4795,160362047578.4795,0.2,3.3023864190731373,0.00125,185538162.68206823,8.268433251620136
388458042995.6107,388458042995.6107,0.2,7.445234940606603,0.00125,580879548.048442,8.764086085847776
700757536404.5065,700757536404.5065,0.2,10.748882703919964,0.00125,879970015.6369568,8.944467874121454
86100003881.3397,86100003881.3397,0.2,9.74894359492223,0.00125,154116418.49122047,8.18784890789629
502087426196.33984,502087426196.33984,0.2,3.007424101102245,0.00125,360626510.3753013,8.557057649414983
254039366086.8329,254039366086.8329,0.2,7.39684437268933,0.00125,429623453.68615943,8.633087982022147
846752658452.1342,846752658452.1342,0.2,4.445610329906358,0.00125,698647047.3525367,8.84425782796297
86814674590.14622,86814674590.14622,0.2,10.061551380363541,0.00125,263223660.2372628,8.420324923880578
88061966404.75449,88061966404.75449,0.2,2.045743793938863,0.00125,148665641.6246445,8.172210609564484
119512360497.26845,119512360497.26845,0.2,4.169880085965412,0.00125,299384282.496119,8.476228996393196
141913209130.53372,141913209130.53372,0.2,12.47796117904132,0.00125,131555426.19879779,8.11910876591161
64052152432.40694,64052152432.40694,0.2,7.72440008741547,0.00125,163665568.08440185,8.213957322272043
1207234972049.835,1207234972049.835,0.2,2.5907802414027272,0.00125,459411751.00924706,8.662202099551223
54718250291.52968,54718250291.52968,0.2,4.734986762687768,0.00125,267613929.48474836,8.427508715003555
56974240806.67098,56974240806.67098,0.2,3.631479200814637,0.00125,209981652.8134224,8.322181349829227
1205589167658.7026,1205589167658.7026,0.2,9.140265826056053,0.00125,917199485.6365808,8.962463802506596
3302995252819.557,3302995252819.557,0.2,5.586626629846327,0.00125,690775856.5646862,8.839337150053547
454745571784.76416,454745571784.76416,0.2,5.513020465702262,0.00125,567508924.4967442,8.753972695520163
406713257831.995,406713257831.995,0.2,5.999925502035495,0.00125,195962613.3611137,8.292173222582328
29054121253.553318,29054121253.553318,0.2,11.451205490493605,0.00125,104349164.10895449,8.01848897449086
329349651031.8439,329349651031.8439,0.2,4.469779708244887,0.00125,278151126.20749575,8.444280822697522
1092163897705.8127,1092163897705.8127,0.2,2.15876723647104,0.00125,432992356.9317774,8.636480230368031
531860204301.8848,531860204301.8848,0.2,14.575357468641794,0.00125,547297494.1309665,8.738223459676243
88170474231.02864,88170474231.02864,0.2,5.576086927952925,0.00125,221714796.8997195,8.345794678218029
592740865012.3274,592740865012.3274,0.2,3.356395490729453,0.00125,422549862.49656713,8.625877964716187
271011796946.2287,271011796946.2287,0.2,2.518338660997811,0.00125,191650038.66711578,8.28250891121319
45995462049.38328,45995462049.38328,0.2,7.454715619822645,0.00125,173274705.95365772,8.23873517052411
715770526926.0781,715770526926.0781,0.2,5.250732354593945,0.00125,959504265.6646152,8.982046909817177
398170559228.6081,398170559228.6081,0.2,6.4138557761525865,0.00125,335292960.7859425,8.525424435850793
74682890161.33311,74682890161.33311,0.2,4.149779831611947,0.00125,200000271.2634161,8.301030584704606
183647061182.14392,183647061182.14392,0.2,6.670502825290397,0.00125,260245400.1941732,8.415383062148212
223518079252.2741,223518079252.2741,0.2,2.762752043412873,0.00125,274882695.53787017,8.439147400924005
156640189646.90414,156640189646.90414,0.2,4.012835109690291,0.00125,356182831.13895196,8.551672981603032
98392193110.02982,98392193110.02982,0.2,5.961836664965881,0.00125,309679413.7359161,8.49091233613479
27204910203.052498,27204910203.052498,0.2,14.714806330181839,0.00125,117033057.80543283,8.068308552298628
169820337479.89005,169820337479.89005,0.2,3.9356265835740856,0.00125,363091473.7782428,8.560016050800701
627188202112.4778,627188202112.4778,0.2,13.710504195330854,0.00125,565617205.0407124,8.752522611433465
1014766201102.9492,1014766201102.9492,0.2,10.322362444854097,0.00125,942145254.3232927,8.974117864881983
251503246455.80234,251503246455.80234,0.2,2.6412109976100377,0.00125,255455439.1179346,8.407315154048064
52426900975.52435,52426900975.52435,0.2,23.814571234062168,0.00125,151206068.4082034,8.179569221213539
1531692196989.7163,1531692196989.7163,0.2,5.635094418639375,0.00125,852199736.3322737,8.930541395495206
174238891688.9147,174238891688.9147,0.2,8.255553276593467,0.00125,246315190.4628814,8.39149119596731
96502210385.72343,96502210385.72343,0.2,4.035315125228305,0.00125,223814852.2802552,8.34988890278811
110766978377.10909,110766978377.10909,0.2,2.2370997680268716,0.00125,235024269.69360325,8.371112711845251
134290264964.68527,134290264964.68527,0.2,3.5616558198607935,0.00125,317562783.7101443,8.501829600252623
168424338573.34753,168424338573.34753,0.2,5.5566222871346715,0.00125,390311603.5763551,8.591411462616819
87465475864.30301,87465475864.30301,0.2,8.161110768707573,0.00125,227482645.16821614,8.35694826958576
278638295276.7206,278638295276.7206,0.2,5.383985714787559,0.00125,287275231.41874856,8.458298183173042
811816988044.5668,811816988044.5668,0.2,6.83919394209118,0.00125,503621923.7728946,8.702104627643816
1179262402909.1157,1179262402909.1157,0.2,7.530956383543358,0.00125,866175938.1841273,8.937606115137298
61955802423.049904,61955802423.049904,0.2,14.021000084989483,0.00125,191719179.26028723,8.282665561131918
43041800470.23925,43041800470.23925,0.2,12.630846375484966,0.00125,240783694.61494824,8.381627074037137
129133359968.02202,129133359968.02202,0.2,7.70783752909593,0.00125,205532379.44072604,8.312880250079242
62211591648.08362,62211591648.08362,0.2,8.474326830667371,0.00125,235679701.94555143,8.372322180264492
428791134721.1491,428791134721.1491,0.2,3.8552376798919754,0.00125,227423137.26722464,8.356834646263414
956187793611.8151,956187793611.8151,0.2,1.9963916792603313,0.00125,447287999.6871275,8.650587246619844
97651958260.51439,97651958260.51439,0.2,6.649307374046691,0.00125,469491731.64430374,8.671627948182804
58083807037.48399,58083807037.48399,0.2,13.56665626982018,0.00125,158750721.7110305,8.20071570835397
74617275969.075,74617275969.075,0.2,7.006626721687928,0.00125,249801543.0334847,8.397595116699678
620267487877.6335,620267487877.6335,0.2,2.410679803295784,0.00125,248881057.94065267,8.39599184419841
529084774495.2599,529084774495.2599,0.2,12.32569461808897,0.00125,601669643.1831025,8.779358100023066
250620937740.45096,250620937740.45096,0.2,6.095118855679285,0.00125,501375840.82453316,8.7001634033171
6375488886971.795,6375488886971.795,0.2,6.040742673884505,0.00125,848703927.95389,8.928756212174005
221323859298.6674,221323859298.6674,0.2,6.2161718632128835,0.00125,247278427.49205187,8.393186230272265
1923172130715.5876,1923172130715.5876,0.2,6.2623977422376695,0.00125,695938322.0216997,8.842570751690193
421187607359.3344,421187607359.3344,0.2,8.166076780610013,0.00125,271400459.44404674,8.433610578525801
477257398303.8524,477257398303.8524,0.2,12.812781835732116,0.00125,422941825.4150946,8.626280635368675
300679702496.0366,300679702496.0366,0.2,3.3733161010910653,0.00125,436293438.0514709,8.639778681152148
30169135494.856754,30169135494.856754,0.2,6.130922089397635,0.00125,129476128.29458183,8.112189704281365
68243316060.743034,68243316060.743034,0.2,6.448385690479434,0.00125,354173386.3007862,8.549215923830454
764712066354.9056,764712066354.9056,0.2,8.158069313019016,0.00125,433716025.2914431,8.637205469109949
148636017556.4726,148636017556.4726,0.2,6.454276150291825,0.00125,262576445.63275668,8.41925576520158
869907478512.8389,869907478512.8389,0.2,9.926343999070138,0.00125,790435482.0348268,8.897866427159105
33227740135.88975,33227740135.88975,0.2,4.285033818441789,0.00125,131007808.48144452,8.117297181757587
63950077594.51971,63950077594.51971,0.2,7.954393945815565,0.00125,181331657.8488484,8.258473632164025
57511294368.45532,57511294368.45532,0.2,5.219129223489688,0.00125,204433633.97127327,8.310552348637172
268617604711.00565,268617604711.00565,0.2,5.179044513778765,0.00125,567739441.8493508,8.754149066468695
237867860226.0543,237867860226.0543,0.2,7.632942722327455,0.00125,398382431.5113201,8.600300177979763
51976229080.626595,51976229080.626595,0.2,11.99368900550564,0.00125,178349595.37968904,8.251272128395048
963919057689.4161,963919057689.4161,0.2,3.1400324706320153,0.00125,861664786.0253879,8.935338344834452
159852033202.6126,159852033202.6126,0.2,8.810427531474906,0.00125,628535675.2092648,8.798329932947697
98590538244.88368,98590538244.88368,0.2,4.8345776581042035,0.00125,169626695.13555422,8.229494200737587
475765851290.1549,475765851290.1549,0.2,6.275524226492099,0.00125,447049034.2941278,8.650355161063567
2061396781943.0999,2061396781943.0999,0.2,7.094079723128108,0.00125,948216297.75603,8.976907415615592
509422490077.0596,509422490077.0596,0.2,3.15309300255414,0.00125,344865725.0187109,8.537650033523894
223083638737.04306,223083638737.04306,0.2,3.9775779427925797,0.00125,378460184.80391985,8.578020197100338
267216685043.22852,267216685043.22852,0.2,2.5168493024816057,0.00125,327949402.99961233,8.515806844647384
361702128234.47076,361702128234.47076,0.2,4.781013152242427,0.00125,150984973.41195646,8.178933726836199
360096412524.2246,360096412524.2246,0.2,4.077100300554912,0.00125,421196729.59618586,8.62448499042455
46198391561.22168,46198391561.22168,0.2,4.309237471336377,0.00125,201810246.7689057,8.304943213448045
242884204496.215,242884204496.215,0.2,18.824779542712847,0.00125,282930193.9820587,8.451679297333497
195039725484.12863,195039725484.12863,0.2,4.542969763126816,0.00125,291517121.2723094,8.464664066661854
44017120561.67405,44017120561.67405,0.2,4.399971560805649,0.00125,231080098.25579426,8.363762543532436
310203629187.8983,310203629187.8983,0.2,12.41481385527541,0.00125,371356423.59303224,8.569790940590057
69977089531.29832,69977089531.29832,0.2,4.186468397249631,0.00125,239192510.6728528,8.378747577388392
1256537303241.7312,1256537303241.7312,0.2,2.352122275586888,0.00125,974021732.5993884,8.988568647066188
122848533408.16833,122848533408.16833,0.2,6.514386332279618,0.00125,210620073.88985175,8.32349976079121
449052915626.6703,449052915626.6703,0.2,3.632530545246432,0.00125,286139822.4434056,8.456578303327495
379366057087.5263,379366057087.5263,0.2,6.97439868017737,0.00125,511909017.90709287,8.709192780249195
43877668046.32975,43877668046.32975,0.2,14.573475166661785,0.00125,104226697.38783523,8.017978976575192
178288866759.93527,178288866759.93527,0.2,4.991163464778201,0.00125,228970923.957024,8.359780336633571
847983414216.6497,847983414216.6497,0.2,4.711990457526357,0.00125,483769052.59195715,8.684638082466476
217767304257.56827,217767304257.56827,0.2,6.230437999661831,0.00125,237305195.16532582,8.375307246042608
116813914061.33125,116813914061.33125,0.2,7.562031906757448,0.00125,358418461.07502747,8.554390370790676
72205649251.46382,72205649251.46382,0.2,10.427448424919126,0.00125,170751160.99884003,8.232363665288712
45575889743.887726,45575889743.887726,0.2,9.321681564812561,0.00125,113895626.5828005,8.05650704815792
621413335154.6547,621413335154.6547,0.2,4.677408240637494,0.00125,523451785.66161704,8.718876685660671
54159913231.25764,54159913231.25764,0.2,12.805370911945554,0.00125,182102783.45314512,8.260316584065666
146132973129.36157,146132973129.36157,0.2,4.21839210858771,0.00125,214422624.86097687,8.33127060813766
377961789575.73364,377961789575.73364,0.2,3.490062012116733,0.00125,378060418.7638939,8.577561211051375
181525886152.791,181525886152.791,0.2,1.7728042516961826,0.00125,185336544.52832282,8.267961061640358
30517744944.393097,30517744944.393097,0.2,4.021867823091856,0.00125,144293646.1850285,8.159247207825757
433870636982.92883,433870636982.92883,0.2,12.087248757650947,0.00125,379846241.83711946,8.57960783389293
604208077909.2953,604208077909.2953,0.2,2.9093886187373315,0.00125,289787021.47164834,8.462078931067992
446599832516.064,446599832516.064,0.2,3.819141251831272,0.00125,238621506.30620012,8.377709582876648
213543269149.66675,213543269149.66675,0.2,7.463069029633781,0.00125,571596389.9231411,8.757089477219335
58661799876.5546,58661799876.5546,0.2,7.701652213844582,0.00125,229082686.5333165,8.359992267595445
398738559953.24023,398738559953.24023,0.2,5.79188814771591,0.00125,348943382.2481662,8.542754966294666
148173439173.04346,148173439173.04346,0.2,4.425508935077829,0.00125,580184997.2661662,8.763566494392949
108308028196.49538,108308028196.49538,0.2,9.888010498585311,0.00125,178109588.44963747,8.25068730014082
129369014219.62799,129369014219.62799,0.2,6.495384370613647,0.00125,197413390.53690583,8.29537660749802
180107838753.3472,180107838753.3472,0.2,4.602096257626244,0.00125,232871131.44970137,8.367115653287003
218379943252.82724,218379943252.82724,0.2,6.928045044036641,0.00125,463056601.9186268,8.665634080431504
73362046222.18425,73362046222.18425,0.2,6.251704841181864,0.00125,218184595.72974464,8.33882408527282
311931505580.9581,311931505580.9581,0.2,4.726209123025524,0.00125,251141453.94005755,8.39991840419645
203754823365.205,203754823365.205,0.2,5.152809812969572,0.00125,540112430.9456377,8.732484172891207
113768151791.64087,113768151791.64087,0.2,5.524393363649793,0.00125,355262452.0365902,8.550549308995018
351806461598.38416,351806461598.38416,0.2,3.312571103054344,0.00125,600978194.7676445,8.778858714824896
1209099921236.3455,1209099921236.3455,0.2,3.863773627479247,0.00125,887623319.2376772,8.948228703297705
46037047322.05847,46037047322.05847,0.2,4.131408004930105,0.00125,173648410.67090067,8.239670812754662
285912619399.6226,285912619399.6226,0.2,7.157414362728622,0.00125,400228633.2028911,8.60230815575742
365659871473.82007,365659871473.82007,0.2,3.6681645108287495,0.00125,333759323.45144606,8.523433406408465
353225096485.06396,353225096485.06396,0.2,4.229109215775964,0.00125,656723787.81142,8.817382747562348
23896479014.299313,23896479014.299313,0.2,9.060219371362729,0.00125,148916790.99561006,8.172943669045718
751352175824.4824,751352175824.4824,0.2,5.886260224106083,0.00125,437677964.17530286,8.641154681687416
335121687260.0022,335121687260.0022,0.2,8.929444242455013,0.00125,956629942.4589443,8.980743970139523
99778135966.01428,99778135966.01428,0.2,4.800832240164278,0.00125,114886130.34522201,8.060267601550631
266233529444.2542,266233529444.2542,0.2,5.249209279323783,0.00125,242634937.35807645,8.384953335728303
92914455993.70944,92914455993.70944,0.2,17.005999652163442,0.00125,300708537.6127639,8.478145758614238
132491091816.7488,132491091816.7488,0.2,5.629355617896944,0.00125,255572045.2674752,8.407513348508157
821704216442.6682,821704216442.6682,0.2,6.401187322273961,0.00125,417278384.0848669,8.620425887908905
57442429018.57019,57442429018.57019,0.2,10.051370249272377,0.00125,187346460.99168816,8.272645493606502
110801941366.18146,110801941366.18146,0.2,4.6285004799618354,0.00125,197572536.4445889,8.295726575375573
147370216050.8491,147370216050.8491,0.2,3.6378299243444383,0.00125,271324096.09269667,8.43348836484672
906233350672.3392,906233350672.3392,0.2,10.448500314480013,0.00125,630139929.7382278,8.799437000192079
1206045311374.7446,1206045311374.7446,0.2,4.390523470552336,0.00125,688986625.0009397,8.838210791218703
254664285891.06882,254664285891.06882,0.2,7.4253061800675235,0.00125,701476241.2040939,8.84601296618591
2250548650249.1504,2250548650249.1504,0.2,5.938081574585062,0.00125,451095501.7169757,8.65426849637451
82843356585.31851,82843356585.31851,0.2,10.582644617101055,0.00125,157433810.13893253,8.197098006167606
226211804554.3244,226211804554.3244,0.2,8.162596252401364,0.00125,757438826.2245435,8.879347563239115
281531376100.05817,281531376100.05817,0.2,2.0465637445254687,0.00125,739660914.8363948,8.869032670318303
153029885981.64142,153029885981.64142,0.2,5.64526637928299,0.00125,242204485.4841317,8.38418218175901
75491792341.3882,75491792341.3882,0.2,12.631187088165657,0.00125,130888203.79460885,8.11690050783604
882951947678.5463,882951947678.5463,0.2,7.587852312200334,0.00125,442057605.9727536,8.645478867371569
200234950043.86536,200234950043.86536,0.2,4.855122773202116,0.00125,576512536.4949442,8.76080875564005
373933739586.88043,373933739586.88043,0.2,8.11808149469948,0.00125,499610364.9971649,8.698631439738886
150503118702.89926,150503118702.89926,0.2,6.952050121801813,0.00125,766230352.3135567,8.884359351485749
1201335424609.6714,1201335424609.6714,0.2,1.555039675190102,0.00125,869363228.704788,8.939201266970151
303888015401.4065,303888015401.4065,0.2,6.904249393232693,0.00125,654847242.8905894,8.816140003340056
87894107693.47864,87894107693.47864,0.2,22.35377515535779,0.00125,171315841.0523434,8.23379752270596
355338833861.1308,355338833861.1308,0.2,12.191951387488535,0.00125,271163809.8820468,8.43323172716662
163858463266.64447,163858463266.64447,0.2,5.987970975839498,0.00125,363891089.2054693,8.560971420916612
328025911263.659,328025911263.659,0.2,3.5773745625366224,0.00125,611913413.0047414,8.786689972938602
511163714882.6564,511163714882.6564,0.2,3.1219764135973183,0.00125,444596352.6473263,8.647965895538777
366512371712.2123,366512371712.2123,0.2,1.6415972450278704,0.00125,394087035.0163504,8.595592147340923
467440804703.8116,467440804703.8116,0.2,6.679056202955011,0.00125,228330397.2094088,8.35856373217152
132649910395.12907,132649910395.12907,0.2,3.3801734102836445,0.00125,163526212.62923405,8.21358737832828
2870026228232.779,2870026228232.779,0.2,3.9885843739984295,0.00125,508704479.17285645,8.706465561636644
312311779762.99866,312311779762.99866,0.2,5.141204398364592,0.00125,320476592.2738119,8.505796313987233
21725198642.533203,21725198642.533203,0.2,4.870985502133847,0.00125,162160104.3202382,8.209944015073761
1205059075905.9668,1205059075905.9668,0.2,10.231144384110246,0.00125,559643379.7981987,8.747911370717583
173879640018.3284,173879640018.3284,0.2,6.033420969033692,0.00125,194834231.25822717,8.289665262298785
1561928607148.994,1561928607148.994,0.2,4.869587589427104,0.00125,840355432.2974395,8.9244630118199
88467038645.47418,88467038645.47418,0.2,2.76647359887796,0.00125,172658870.03760958,8.237188894353219
91897477320.45967,91897477320.45967,0.2,6.00167217891992,0.00125,208009008.4173574,8.31808214371868
375863734793.2816,375863734793.2816,0.2,7.218500395684833,0.00125,526424726.5121946,8.721336280179607
185884528585.6356,185884528585.6356,0.2,3.77568420513921,0.00125,238569776.76812616,8.37761542418674
28073141174.24443,28073141174.24443,0.2,3.3518045813445645,0.00125,114880623.93010344,8.06024678560875
45435822583.04503,45435822583.04503,0.2,15.031166338163088,0.00125,148673170.14723182,8.172232601956246
566165704867.4694,566165704867.4694,0.2,5.058931095174959,0.00125,483960438.86359036,8.684809861881075
208811160379.91525,208811160379.91525,0.2,5.7978731836509985,0.00125,181768901.44835514,8.259519582490665
34564019303.69192,34564019303.69192,0.2,7.166086135477127,0.00125,112806448.21172431,8.052333925380745
271101726461.8054,271101726461.8054,0.2,9.57099274786114,0.00125,273292475.44744444,8.436627674441873
98318547975.59834,98318547975.59834,0.2,8.004909101475421,0.00125,133689125.03802946,8.12609608094887
148576781884.02438,148576781884.02438,0.2,4.488851466827465,0.00125,153592427.3775691,8.18636980404701
174575844439.01883,174575844439.01883,0.2,6.34122981965539,0.00125,532633801.68096864,8.726428723908613
101038100754.91461,101038100754.91461,0.2,12.382829149323793,0.00125,343844401.7268008,8.536361957807165
36537629898.615944,36537629898.615944,0.2,9.210326254780135,0.00125,156772828.7663321,8.195270794704408
1005574251468.9833,1005574251468.9833,0.2,5.9556106394216775,0.00125,601691195.3301418,8.77937365641851
